Contig ID,Assembly ID,Length,Topology,Clustering status,Viral Cluster,Cluster Name,Host_crisprdb,Host_beebacterium,Genbank accession
Unclassified_bee-phage_180,BeeP-35-2013_NODE_28_length_11533_cov_9_485684,11533,Linear,Outlier,,nan,nan,nan,MN856025
Unclassified_bee-phage_181,BP33_NODE_7_length_11504_cov_3_213125,11504,Linear,Outlier,,nan,nan,nan,MN855678
Myoviridae-like_bee-phage_182,BP48_NODE_1_length_11486_cov_2_240915,11486,Linear,Clustered,213_0,Myoviridae,nan,nan,MN855715
Podoviridae-like_bee-phage_183,BP19_NODE_8_length_11484_cov_2_892898,11484,Linear,Clustered,252_0,Podoviridae,nan,Gilliamella,MN855624
Unclassified_bee-phage_184,BeeP-11-2013_NODE_75_length_11463_cov_24_554892,11463,Linear,Singleton,,nan,nan,nan,MN855831
Siphoviridae-like_bee-phage_185,BP10_NODE_13_length_11265_cov_2_914034,11265,Linear,Clustered,131_0,Siphoviridae,nan,nan,MN855593
Unclassified_bee-phage_186,BeeP-11-2013_NODE_76_length_11264_cov_19_461250,11264,Linear,Singleton,,nan,nan,nan,MN855832
Unclassified_bee-phage_187,BeeP-25-2013_NODE_10_length_11014_cov_41_125080,11014,Linear,Singleton,,nan,nan,nan,MN855981
Podoviridae-like_bee-phage_188,BeeP-25-2013_NODE_11_length_11009_cov_24_098793,11009,Linear,Clustered,207_0,Podoviridae,nan,nan,MN855982
Siphoviridae-like_bee-phage_189,BP10_NODE_15_length_10999_cov_3_671539,10999,Linear,Clustered,134_0,Siphoviridae,nan,nan,MN855594
Unclassified_bee-phage_190,BeeP-11-2013_NODE_77_length_10903_cov_192_612230,10903,Linear,Overlap (VC_386/VC_388),,nan,nan,nan,MN855833
Unclassified_bee-phage_191,BeeP-25-2013_NODE_12_length_10901_cov_39_194290,10901,Linear,Overlap (VC_181/VC_243),,nan,nan,nan,MN855983
Cystoviridae-like_bee-phage_192,BeeP-49-2013_NODE_14_length_10811_cov_13_991895,10811,Linear,Clustered,574_0,Cystoviridae,nan,nan,MN856105
Myoviridae-like_bee-phage_193,BeeP-35-2013_NODE_30_length_10752_cov_19_350817,10752,Linear,Clustered,126_0,Myoviridae,nan,nan,MN856026
Unclassified_bee-phage_194,BP3_NODE_5_length_10723_cov_40_207602,10723,Linear,Overlap (VC_341/VC_402),,nan,nan,nan,MN855694
Siphoviridae-like_bee-phage_195,BeeP-Q2-2013_NODE_2_length_10668_cov_13_893022,10668,Linear,Clustered,114_0,Siphoviridae,nan,nan,MN856120
Unclassified_bee-phage_196,BP24_NODE_1_length_10641_cov_1_467776,10641,Linear,Singleton,,nan,nan,nan,MN855657
Siphoviridae-like_bee-phage_197,BP12_NODE_1_length_10582_cov_4_477010,10582,Linear,Clustered,90_0,Siphoviridae,nan,nan,MN855614
Myoviridae-like_bee-phage_198,BP49_NODE_8_length_10567_cov_3_319070,10567,Linear,Clustered,289_0,Myoviridae,nan,Lactobacillus,MN855725
Unclassified_bee-phage_199,BeeP-11-2013_NODE_78_length_10566_cov_7_209744,10566,Linear,Outlier,,nan,nan,nan,MN855834
Myoviridae-like_bee-phage_200,BeeP-11-2013_NODE_80_length_10529_cov_13_810180,10529,Linear,Clustered,491_0,Mixed,nan,nan,MN855835
Unclassified_bee-phage_201,BeeP-11-2013_NODE_81_length_10519_cov_13_339782,10519,Linear,Singleton,,nan,nan,nan,MN855836
Unclassified_bee-phage_202,BP35_NODE_1_length_10513_cov_4_059950,10513,Linear,Outlier,,nan,nan,Bifidobacterium,MN855688
Cystoviridae-like_bee-phage_203,BeeP-49-2013_NODE_15_length_10495_cov_12_931753,10495,Linear,Clustered,650_0,Cystoviridae,nan,nan,MN856106
Unclassified_bee-phage_204,BP10_NODE_17_length_10491_cov_2_817936,10491,Linear,Overlap (VC_51/VC_139),,nan,nan,nan,MN855595
Unclassified_bee-phage_205,BeeP-17-2013_NODE_16_length_10478_cov_60_261321,10478,Linear,Overlap (VC_137/VC_360),,nan,Bartonella,nan,MN855962
Unclassified_bee-phage_206,BeeP-11-2013_NODE_82_length_10442_cov_5_914038,10442,Linear,Outlier,,nan,Lactobacillus,nan,MN855837
Myoviridae-like_bee-phage_207,BeeP-11-2013_NODE_83_length_10438_cov_21_332207,10438,Linear,Clustered,512_0,Mixed,nan,nan,MN855838
Unclassified_bee-phage_208,BeeP-11-2013_NODE_84_length_10343_cov_78_256088,10343,Linear,Outlier,,nan,nan,nan,MN855839
Podoviridae-like_bee-phage_209,BeeP-17-2013_NODE_17_length_10330_cov_22_509704,10330,Linear,Clustered,159_0,Podoviridae,nan,nan,MN855963
Myoviridae-like_bee-phage_210,BP35_NODE_2_length_10276_cov_7_161595,10276,Linear,Clustered,75_0,Myoviridae,nan,nan,MN855689
Myoviridae-like_bee-phage_211,BeeP-35-2013_NODE_31_length_10257_cov_86_170530,10257,Linear,Clustered,145_0,Myoviridae,nan,nan,MN856027
Myoviridae-like_bee-phage_212,BeeP-37-2013_NODE_9_length_10235_cov_11_050896,10235,Linear,Clustered,128_0,Myoviridae,nan,nan,MN856058
Podoviridae-like_bee-phage_213,BeeP-17-2013_NODE_19_length_10229_cov_23_574370,10229,Linear,Clustered,127_0,Podoviridae,nan,nan,MN855964
Myoviridae-like_bee-phage_214,BeeP-35-2013_NODE_32_length_10215_cov_18_220655,10215,Linear,Clustered,388_0,Myoviridae,nan,nan,MN856028
Myoviridae-like_bee-phage_215,BeeP-11-2013_NODE_85_length_10196_cov_13_743255,10196,Linear,Clustered,281_0,Mixed,nan,nan,MN855840
Unclassified_bee-phage_216,BeeP-49-2013_NODE_17_length_10143_cov_15_456487,10143,Linear,Overlap (VC_38/VC_43),,nan,nan,nan,MN856107
Siphoviridae-like_bee-phage_217,BeeP-11-2013_NODE_86_length_10140_cov_17_806817,10140,Linear,Clustered,19_0,Siphoviridae,nan,nan,MN855841
Unclassified_bee-phage_218,BP50_NODE_10_length_9997_cov_0_998684,9997,Linear,Outlier,,nan,nan,nan,MN855740
Siphoviridae-like_bee-phage_219,BP10_NODE_19_length_9985_cov_1_363341,9985,Linear,Clustered,144_0,Siphoviridae,nan,nan,MN855596
Siphoviridae-like_bee-phage_220,BeeP-11-2013_NODE_88_length_9942_cov_6_839736,9942,Linear,Clustered,71_0,Siphoviridae,nan,nan,MN855842
Myoviridae-like_bee-phage_221,BP35_NODE_3_length_9933_cov_4_533530,9933,Linear,Clustered,366_0,Myoviridae,nan,nan,MN855690
Unclassified_bee-phage_222,BP10_NODE_20_length_9896_cov_2_133197,9896,Linear,Outlier,,nan,nan,nan,MN855597
Siphoviridae-like_bee-phage_223,BeeP-05-2013_NODE_5_length_9805_cov_74_240646,9805,Linear,Clustered,235_0,Siphoviridae,nan,Gilliamella,MN855751
Siphoviridae-like_bee-phage_224,BeeP-11-2013_NODE_90_length_9774_cov_15_230999,9774,Linear,Clustered,19_0,Siphoviridae,nan,nan,MN855843
Unclassified_bee-phage_225,BeeP-35-2013_NODE_34_length_9752_cov_15_220568,9752,Linear,Outlier,,nan,nan,nan,MN856029
Unclassified_bee-phage_226,BP23_NODE_15_length_9743_cov_4_348576,9743,Linear,Singleton,,nan,nan,nan,MN855646
Unclassified_bee-phage_227,BeeP-11-2013_NODE_91_length_9692_cov_11_429329,9692,Linear,Singleton,,nan,nan,nan,MN855844
Siphoviridae-like_bee-phage_228,BeeP-11-2013_NODE_92_length_9684_cov_27_709379,9684,Linear,Clustered,140_0,Siphoviridae,nan,nan,MN855845
Podoviridae-like_bee-phage_229,BeeP-17-2013_NODE_20_length_9673_cov_18_480930,9673,Linear,Clustered,234_0,Podoviridae,nan,nan,MN855965
Unclassified_bee-phage_230,BeeP-11-2013_NODE_93_length_9663_cov_10_069789,9663,Linear,Outlier,,nan,nan,nan,MN855846
Siphoviridae-like_bee-phage_231,BeeP-11-2013_NODE_94_length_9649_cov_23_741433,9649,Linear,Clustered,149_0,Siphoviridae,nan,nan,MN855847
Myoviridae-like_bee-phage_232,BeeP-35-2013_NODE_35_length_9617_cov_14_459119,9617,Linear,Clustered,654_0,Myoviridae,nan,nan,MN856030
Myoviridae-like_bee-phage_233,BeeP-35-2013_NODE_36_length_9614_cov_11_250917,9614,Linear,Clustered,386_0,Myoviridae,nan,nan,MN856031
Myoviridae-like_bee-phage_234,BP24_NODE_3_length_9536_cov_5_340627,9536,Linear,Clustered,329_0,Mixed,nan,nan,MN855658
Unclassified_bee-phage_235,BeeP-11-2013_NODE_95_length_9501_cov_250_230369,9501,Linear,Overlap (VC_462/VC_546),,nan,nan,nan,MN855848
Unclassified_bee-phage_236,BP10_NODE_21_length_9458_cov_1_370462,9458,Linear,Singleton,,nan,nan,nan,MN855598
Myoviridae-like_bee-phage_237,BeeP-44-2013_NODE_3_length_9437_cov_20_662714,9437,Linear,Clustered,149_0,Myoviridae,nan,nan,MN856086
Siphoviridae-like_bee-phage_238,BeeP-11-2013_NODE_96_length_9378_cov_12_425868,9378,Linear,Clustered,520_0,Siphoviridae,nan,nan,MN855849
Podoviridae-like_bee-phage_239,BeeP-25-2013_NODE_14_length_9354_cov_54_339765,9354,Linear,Clustered,366_0,Podoviridae,nan,nan,MN855984
Siphoviridae-like_bee-phage_240,BeeP-11-2013_NODE_97_length_9353_cov_12_282988,9353,Linear,Clustered,513_0,Siphoviridae,nan,nan,MN855850
Unclassified_bee-phage_241,BP49_NODE_11_length_9320_cov_2_263833,9320,Linear,Overlap (VC_55/VC_263),,nan,nan,nan,MN855726
Unclassified_bee-phage_242,BeeP-35-2013_NODE_38_length_9308_cov_13_283935,9308,Linear,Outlier,,nan,nan,nan,MN856032
Myoviridae-like_bee-phage_243,BeeP-35-2013_NODE_39_length_9293_cov_25_646484,9293,Linear,Clustered,145_0,Myoviridae,Lactobacillus,Lactobacillus,MN856033
Unclassified_bee-phage_244,BP33_NODE_8_length_9270_cov_1_144934,9270,Linear,Outlier,,nan,nan,nan,MN855679
Unclassified_bee-phage_245,BeeP-44-2013_NODE_4_length_9254_cov_9_540155,9254,Linear,Overlap (VC_51/VC_139),,nan,nan,nan,MN856087
Unclassified_bee-phage_246,BeeP-11-2013_NODE_98_length_9204_cov_44_590555,9204,Linear,Overlap (VC_386/VC_388),,nan,nan,nan,MN855851
Unclassified_bee-phage_247,BeeP-38-2013_NODE_5_length_9175_cov_6_479226,9175,Linear,Outlier,,nan,nan,nan,MN856072
Siphoviridae-like_bee-phage_248,BeeP-37-2013_NODE_11_length_9174_cov_24_826426,9174,Linear,Clustered,12_0,Siphoviridae,nan,nan,MN856059
Myoviridae-like_bee-phage_249,BeeP-35-2013_NODE_41_length_9049_cov_11_747214,9049,Linear,Clustered,355_0,Myoviridae,nan,nan,MN856034
Unclassified_bee-phage_250,BeeP-35-2013_NODE_42_length_9016_cov_11_423090,9016,Linear,Overlap (VC_268/VC_461/VC_503/VC_634),,nan,nan,nan,MN856035
Siphoviridae-like_bee-phage_251,BeeP-05-2013_NODE_9_length_8996_cov_12_661733,8996,Linear,Clustered,465_0,Siphoviridae,nan,nan,MN855752
Myoviridae-like_bee-phage_252,BP48_NODE_3_length_8991_cov_2_700000,8991,Linear,Clustered,393_0,Myoviridae,nan,Bifidobacterium,MN855716
Unclassified_bee-phage_253,BeeP-11-2013_NODE_99_length_8951_cov_11_180302,8951,Linear,Outlier,,nan,nan,nan,MN855852
Unclassified_bee-phage_254,BeeP-40-2013_NODE_5_length_8924_cov_11_777326,8924,Linear,Singleton,,nan,nan,nan,MN856081
Siphoviridae-like_bee-phage_255,BeeP-11-2013_NODE_100_length_8866_cov_9_449767,8866,Linear,Clustered,37_0,Siphoviridae,nan,nan,MN855853
Siphoviridae-like_bee-phage_256,BP33_NODE_9_length_8845_cov_2_462288,8845,Linear,Clustered,372_0,Siphoviridae,nan,nan,MN855680
Siphoviridae-like_bee-phage_257,BeeP-11-2013_NODE_101_length_8830_cov_22_021136,8830,Linear,Clustered,37_0,Siphoviridae,nan,nan,MN855854
Podoviridae-like_bee-phage_258,BeeP-25-2013_NODE_16_length_8827_cov_54_463543,8827,Linear,Clustered,349_0,Podoviridae,Lactobacillus,Lactobacillus,MN855985
Unclassified_bee-phage_259,BeeP-25-2013_NODE_17_length_8786_cov_30_987369,8786,Linear,Singleton,,nan,nan,nan,MN855986
Siphoviridae-like_bee-phage_260,BP10_NODE_23_length_8719_cov_2_107932,8719,Linear,Clustered,159_0,Siphoviridae,nan,nan,MN855599
Unclassified_bee-phage_261,BP19_NODE_10_length_8711_cov_6_054482,8711,Linear,Outlier,,nan,nan,nan,MN855625
Unclassified_bee-phage_262,BP23_NODE_17_length_8705_cov_11_203169,8705,Linear,Outlier,,nan,"Serratia, Yersinia",nan,MN855647
Unclassified_bee-phage_263,BeeP-11-2013_NODE_102_length_8689_cov_18_793196,8689,Linear,Outlier,,nan,nan,nan,MN855855
Cystoviridae-like_bee-phage_264,BeeP-49-2013_NODE_18_length_8657_cov_38_129487,8657,Linear,Clustered,141_0,Cystoviridae,nan,nan,MN856108
Unclassified_bee-phage_265,BeeP-25-2013_NODE_18_length_8654_cov_37_554506,8654,Linear,Overlap (VC_144/VC_148),,nan,nan,nan,MN855987
Unclassified_bee-phage_266,BeeP-40-2013_NODE_6_length_8648_cov_17_423521,8648,Linear,Singleton,,nan,nan,nan,MN856082
Myoviridae-like_bee-phage_267,BeeP-35-2013_NODE_46_length_8623_cov_17_327756,8623,Linear,Clustered,625_0,Myoviridae,nan,nan,MN856036
Unclassified_bee-phage_268,BeeP-11-2013_NODE_103_length_8620_cov_10_322018,8620,Linear,Outlier,,nan,nan,nan,MN855856
Siphoviridae-like_bee-phage_269,BeeP-11-2013_NODE_104_length_8593_cov_19_443988,8593,Linear,Clustered,477_0,Siphoviridae,nan,nan,MN855857
Unclassified_bee-phage_270,BeeP-05-2013_NODE_11_length_8561_cov_19_251414,8561,Linear,Outlier,,nan,nan,nan,MN855753
Unclassified_bee-phage_271,BP27_NODE_4_length_8560_cov_1_657424,8560,Linear,Outlier,,nan,Atlantibacter,nan,MN855663
Unclassified_bee-phage_272,BeeP-11-2013_NODE_106_length_8517_cov_46_099763,8517,Linear,Overlap (VC_55/VC_263),,nan,nan,nan,MN855858
Unclassified_bee-phage_273,BeeP-11-2013_NODE_107_length_8505_cov_22_606668,8505,Linear,Outlier,,nan,nan,nan,MN855859
Unclassified_bee-phage_274,BP25_NODE_10_length_8434_cov_4_405389,8434,Linear,Overlap (VC_341/VC_402),,nan,nan,nan,MN855661
Unclassified_bee-phage_275,BP27_NODE_6_length_8432_cov_1_708940,8432,Linear,Outlier,,nan,nan,nan,MN855664
Myoviridae-like_bee-phage_276,BP23_NODE_19_length_8425_cov_4_798892,8425,Linear,Clustered,140_0,Myoviridae,nan,nan,MN855648
Myoviridae-like_bee-phage_277,BeeP-41-2013_NODE_1_length_8415_cov_13_936076,8415,Linear,Clustered,90_0,Myoviridae,nan,nan,MN856085
Myoviridae-like_bee-phage_278,BP23_NODE_20_length_8375_cov_11_405864,8375,Linear,Clustered,281_0,Myoviridae,nan,nan,MN855649
Unclassified_bee-phage_279,BeeP-25-2013_NODE_19_length_8365_cov_25_460666,8365,Linear,Overlap (VC_268/VC_461/VC_503/VC_634),,nan,nan,nan,MN855988
Unclassified_bee-phage_280,BeeP-11-2013_NODE_108_length_8344_cov_9_333737,8344,Linear,Outlier,,nan,nan,nan,MN855860
Podoviridae-like_bee-phage_281,BeeP-16-2013_NODE_4_length_8336_cov_219_954474,8336,Linear,Clustered,274_0,Podoviridae,nan,nan,MN855951
Myoviridae-like_bee-phage_282,BeeP-40-2013_NODE_7_length_8325_cov_15_108632,8325,Linear,Clustered,268_0,Myoviridae,nan,Lactobacillus,MN856083
Myoviridae-like_bee-phage_283,BP31_NODE_2_length_8296_cov_2_699817,8296,Linear,Clustered,192_0,Myoviridae,nan,Gilliamella,MN855669
Unclassified_bee-phage_284,BeeP-11-2013_NODE_109_length_8227_cov_11_958773,8227,Linear,Outlier,,nan,nan,nan,MN855861
Siphoviridae-like_bee-phage_285,BeeP-11-2013_NODE_110_length_8176_cov_12_491789,8176,Linear,Clustered,491_0,Siphoviridae,nan,nan,MN855862
Unclassified_bee-phage_286,BeeP-11-2013_NODE_111_length_8170_cov_8_958606,8170,Linear,Outlier,,nan,nan,nan,MN855863
Myoviridae-like_bee-phage_287,BeeP-35-2013_NODE_49_length_8131_cov_11_499007,8131,Linear,Clustered,307_0,Myoviridae,nan,nan,MN856037
Unclassified_bee-phage_288,BeeP-11-2013_NODE_112_length_8082_cov_21_752530,8082,Linear,Outlier,,nan,nan,nan,MN855864
Myoviridae-like_bee-phage_289,BeeP-49-2013_NODE_20_length_8038_cov_16_068333,8038,Linear,Clustered,49_1,Myoviridae,nan,nan,MN856109
Unclassified_bee-phage_290,BP41_NODE_9_length_8018_cov_3_118526,8018,Linear,Singleton,,nan,nan,nan,MN855699
Myoviridae-like_bee-phage_291,BeeP-11-2013_NODE_113_length_8006_cov_9_434985,8006,Linear,Clustered,495_0,Myoviridae,nan,nan,MN855865
Unclassified_bee-phage_292,BeeP-11-2013_NODE_114_length_8002_cov_14_426877,8002,Linear,Outlier,,nan,nan,nan,MN855866
Unclassified_bee-phage_293,BP33_NODE_12_length_7989_cov_2_488434,7989,Linear,Outlier,,nan,nan,nan,MN855681
Siphoviridae-like_bee-phage_294,BeeP-35-2013_NODE_50_length_7977_cov_6_771519,7977,Linear,Clustered,358_0,Siphoviridae,Bartonella,nan,MN856038
Unclassified_bee-phage_295,BeeP-11-2013_NODE_115_length_7957_cov_10_297843,7957,Linear,Outlier,,nan,nan,nan,MN855867
Unclassified_bee-phage_296,BP10_NODE_25_length_7921_cov_2_524103,7921,Linear,Outlier,,nan,nan,nan,MN855600
Unclassified_bee-phage_297,BP33_NODE_13_length_7921_cov_14_790128,7921,Linear,Singleton,,nan,nan,nan,MN855682
Unclassified_bee-phage_298,BeeP-11-2013_NODE_116_length_7875_cov_14_918697,7875,Linear,Outlier,,nan,nan,nan,MN855868
Unclassified_bee-phage_299,BeeP-37-2013_NODE_16_length_7875_cov_9_179661,7875,Linear,Outlier,,nan,nan,nan,MN856060
Unclassified_bee-phage_300,BP43_NODE_2_length_7844_cov_6_192024,7844,Linear,Overlap (VC_154/VC_292),,nan,nan,nan,MN855702
Unclassified_bee-phage_301,BP46_NODE_4_length_7839_cov_1_018269,7839,Linear,Overlap (VC_154/VC_292),,nan,nan,nan,MN855709
Myoviridae-like_bee-phage_302,BeeP-49-2013_NODE_21_length_7817_cov_31_461370,7817,Linear,Clustered,141_0,Myoviridae,nan,nan,MN856110
Myoviridae-like_bee-phage_303,BeeP-11-2013_NODE_117_length_7813_cov_25_130171,7813,Linear,Clustered,469_0,Myoviridae,nan,nan,MN855869
Unclassified_bee-phage_304,BP46_NODE_5_length_7786_cov_3_526810,7786,Linear,Outlier,,nan,nan,nan,MN855710
Myoviridae-like_bee-phage_305,BeeP-20-2013_NODE_1_length_7781_cov_13_219107,7781,Linear,Clustered,268_0,Myoviridae,nan,Lactobacillus,MN855974
Siphoviridae-like_bee-phage_306,BP10_NODE_28_length_7743_cov_1_824849,7743,Linear,Clustered,163_0,Siphoviridae,nan,nan,MN855601
Unclassified_bee-phage_307,BeeP-35-2013_NODE_52_length_7731_cov_9_891691,7731,Linear,Singleton,,nan,nan,nan,MN856039
Unclassified_bee-phage_308,BeeP-11-2013_NODE_118_length_7717_cov_12_595942,7717,Linear,Singleton,,nan,nan,nan,MN855870
Unclassified_bee-phage_309,BeeP-11-2013_NODE_119_length_7705_cov_12_708049,7705,Linear,Outlier,,nan,nan,nan,MN855871
Myoviridae-like_bee-phage_310,BeeP-37-2013_NODE_17_length_7689_cov_29_869679,7689,Linear,Clustered,213_0,Myoviridae,nan,nan,MN856061
Siphoviridae-like_bee-phage_311,BP10_NODE_29_length_7682_cov_1_930829,7682,Linear,Clustered,164_0,Siphoviridae,nan,nan,MN855602
Myoviridae-like_bee-phage_312,BeeP-11-2013_NODE_120_length_7671_cov_32_409007,7671,Linear,Clustered,213_0,Myoviridae,nan,nan,MN855872
Myoviridae-like_bee-phage_313,BeeP-38-2013_NODE_6_length_7660_cov_6_359356,7660,Linear,Clustered,296_0,Myoviridae,nan,nan,MN856073
Myoviridae-like_bee-phage_314,BeeP-11-2013_NODE_121_length_7605_cov_15_865569,7605,Linear,Clustered,477_0,Myoviridae,nan,nan,MN855873
Siphoviridae-like_bee-phage_315,BP12_NODE_5_length_7588_cov_4_160707,7588,Linear,Clustered,204_0,Siphoviridae,nan,nan,MN855615
Siphoviridae-like_bee-phage_316,BP33_NODE_15_length_7561_cov_5_364382,7561,Linear,Clustered,212_0,Siphoviridae,nan,nan,MN855683
Unclassified_bee-phage_317,BeeP-35-2013_NODE_53_length_7543_cov_15_098848,7543,Linear,Overlap (VC_142/VC_196),,nan,nan,nan,MN856040
Unclassified_bee-phage_318,BeeP-40-2013_NODE_8_length_7519_cov_17_033190,7519,Linear,Singleton,,nan,nan,nan,MN856084
Myoviridae-like_bee-phage_319,BP50_NODE_11_length_7518_cov_2_367446,7518,Linear,Clustered,192_0,Myoviridae,nan,nan,MN855741
Siphoviridae-like_bee-phage_320,BeeP-11-2013_NODE_122_length_7498_cov_7_298612,7498,Linear,Clustered,292_0,Siphoviridae,nan,nan,MN855874
Myoviridae-like_bee-phage_321,BP19_NODE_11_length_7474_cov_3_916769,7474,Linear,Clustered,156_0,Myoviridae,nan,nan,MN855626
Myoviridae-like_bee-phage_322,BP41_NODE_11_length_7469_cov_1_560833,7469,Linear,Clustered,210_0,Myoviridae,nan,nan,MN855700
Unclassified_bee-phage_323,BeeP-47-2013_NODE_6_length_7375_cov_22_857632,7375,Linear,Singleton,,nan,nan,nan,MN856094
Unclassified_bee-phage_324,BP23_NODE_21_length_7373_cov_4_824186,7373,Linear,Singleton,,nan,nan,nan,MN855650
Unclassified_bee-phage_325,BeeP-05-2013_NODE_16_length_7352_cov_6_741581,7352,Linear,Singleton,,nan,nan,nan,MN855754
Siphoviridae-like_bee-phage_326,BeeP-35-2013_NODE_55_length_7329_cov_11_474490,7329,Linear,Clustered,145_0,Siphoviridae,nan,nan,MN856041
Myoviridae-like_bee-phage_327,BP50_NODE_12_length_7328_cov_1_342167,7328,Linear,Clustered,101_0,Myoviridae,nan,nan,MN855742
Unclassified_bee-phage_328,BeeP-11-2013_NODE_123_length_7327_cov_38_954897,7327,Linear,Outlier,,nan,nan,nan,MN855875
Siphoviridae-like_bee-phage_329,BeeP-11-2013_NODE_124_length_7266_cov_5_229239,7266,Linear,Clustered,509_0,Siphoviridae,nan,nan,MN855876
Myoviridae-like_bee-phage_330,BP3_NODE_6_length_7258_cov_2_441782,7258,Linear,Clustered,359_0,Myoviridae,nan,nan,MN855695
Unclassified_bee-phage_331,BP33_NODE_16_length_7246_cov_15_103579,7246,Linear,Outlier,,nan,nan,nan,MN855684
Unclassified_bee-phage_332,BP50_NODE_13_length_7229_cov_1_948368,7229,Linear,Singleton,,nan,nan,nan,MN855743
Myoviridae-like_bee-phage_333,BP50_NODE_14_length_7220_cov_1_162417,7220,Linear,Clustered,412_0,Myoviridae,nan,nan,MN855744
Myoviridae-like_bee-phage_334,BeeP-49-2013_NODE_22_length_7211_cov_9_997617,7211,Linear,Clustered,45_0,Myoviridae,nan,nan,MN856111
Unclassified_bee-phage_335,BeeP-11-2013_NODE_125_length_7203_cov_13_122930,7203,Linear,Singleton,,nan,nan,nan,MN855877
Unclassified_bee-phage_336,BeeP-11-2013_NODE_126_length_7198_cov_20_322005,7198,Linear,Singleton,,nan,nan,nan,MN855878
Siphoviridae-like_bee-phage_337,BeeP-11-2013_NODE_127_length_7197_cov_8_221067,7197,Linear,Clustered,145_0,Siphoviridae,nan,nan,MN855879
Unclassified_bee-phage_338,BP10_NODE_37_length_7197_cov_2_076738,7197,Linear,Singleton,,nan,nan,nan,MN855603
Siphoviridae-like_bee-phage_339,BeeP-35-2013_NODE_57_length_7194_cov_9_108332,7194,Linear,Clustered,318_0,Siphoviridae,nan,nan,MN856042
Podoviridae-like_bee-phage_340,BeeP-16-2013_NODE_5_length_7169_cov_8_529893,7169,Linear,Clustered,289_0,Podoviridae,nan,nan,MN855952
Siphoviridae-like_bee-phage_341,BeeP-35-2013_NODE_58_length_7158_cov_5_354752,7158,Linear,Clustered,265_0,Siphoviridae,nan,nan,MN856043
Unclassified_bee-phage_342,BP3_NODE_7_length_7155_cov_20_092977,7155,Linear,Overlap (VC_341/VC_402),,nan,nan,nan,MN855696
Siphoviridae-like_bee-phage_343,BeeP-11-2013_NODE_129_length_7142_cov_15_730644,7142,Linear,Clustered,19_0,Siphoviridae,nan,nan,MN855880
Unclassified_bee-phage_344,BeeP-11-2013_NODE_130_length_7126_cov_5_336927,7126,Linear,Outlier,,nan,nan,nan,MN855881
Myoviridae-like_bee-phage_345,BP49_NODE_13_length_7050_cov_0_714966,7050,Linear,Clustered,397_0,Myoviridae,nan,nan,MN855727
Myoviridae-like_bee-phage_346,BP19_NODE_13_length_7035_cov_5_410761,7035,Linear,Clustered,234_0,Myoviridae,nan,nan,MN855627
Unclassified_bee-phage_347,BeeP-11-2013_NODE_131_length_7028_cov_11_339951,7028,Linear,Outlier,,nan,nan,nan,MN855882
Podoviridae-like_bee-phage_348,BP1_NODE_6_length_7016_cov_3_128644,7016,Linear,Clustered,268_0,Podoviridae,nan,Lactobacillus,MN855633
Podoviridae-like_bee-phage_349,BeeP-11-2013_NODE_132_length_7010_cov_13_893985,7010,Linear,Clustered,40_0,Podoviridae,nan,nan,MN855883
Myoviridae-like_bee-phage_350,BeeP-38-2013_NODE_8_length_6967_cov_14_342525,6967,Linear,Clustered,141_0,Myoviridae,nan,nan,MN856074
