,Major capsid,Minor capsid,Baseplate,Major tail,Minor tail,Portal,Tail fiber,Tail shaft,Collar,HTJ,Other,Confidence
contig_2523_phanotate_4_geneCall,0.00,0.02,0.01,0.00,0.00,0.01,0.01,0.00,0.00,0.33,9.62,1.00
contig_2523_phanotate_5_geneCall,0.00,0.03,0.00,0.00,0.02,0.09,0.00,0.00,0.01,0.00,9.85,1.00
contig_2523_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2523_phanotate_7_geneCall,0.00,0.36,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,9.61,1.00
contig_2523_phanotate_8_geneCall,0.07,0.71,0.27,0.68,0.48,0.36,1.55,0.09,0.10,0.14,5.53,0.98
contig_2523_phanotate_9_geneCall,0.03,0.10,0.01,0.01,0.12,0.09,0.31,0.01,0.48,0.10,8.73,1.00
contig_2534_phanotate_1_geneCall,0.26,4.39,0.10,0.10,0.19,0.29,1.43,0.18,0.30,0.66,2.10,0.13
contig_2534_phanotate_2_geneCall,0.05,0.10,0.14,0.09,0.24,0.07,1.04,0.03,0.25,0.06,7.92,0.99
contig_2534_phanotate_3_geneCall,0.05,0.20,0.20,0.04,0.17,0.06,0.26,0.06,0.15,0.28,8.54,0.99
contig_2534_phanotate_4_geneCall,0.18,2.91,0.42,0.12,0.21,0.72,0.36,0.12,0.61,0.70,3.65,0.97
contig_2534_phanotate_5_geneCall,0.03,0.10,0.07,0.01,0.07,0.02,0.16,0.11,0.07,0.62,8.75,1.00
contig_2534_phanotate_6_geneCall,0.67,1.36,1.95,0.86,0.31,0.45,0.81,0.36,1.03,0.72,1.48,0.71
contig_2534_phanotate_7_geneCall,0.85,0.09,0.04,0.04,0.02,0.78,0.03,0.02,0.15,0.12,7.86,0.99
contig_2534_phanotate_8_geneCall,0.00,0.06,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,9.90,1.00
contig_2534_phanotate_9_geneCall,0.06,0.35,0.05,0.02,0.07,0.53,0.18,0.10,0.09,2.10,6.44,0.98
contig_2534_phanotate_10_geneCall,0.11,6.14,0.17,0.04,0.18,0.68,0.23,0.07,0.11,0.64,1.64,0.20
contig_2534_phanotate_11_geneCall,0.06,0.70,0.08,0.07,0.07,4.05,0.13,0.03,0.07,0.09,4.65,0.98
contig_2534_phanotate_12_geneCall,0.21,0.92,0.75,0.15,0.37,1.05,0.88,0.30,0.26,0.30,4.81,0.98
contig_2534_phanotate_13_geneCall,0.21,0.92,0.75,0.15,0.37,1.05,0.88,0.30,0.26,0.30,4.81,0.98
contig_2534_phanotate_14_geneCall,0.00,0.00,0.00,0.00,0.01,0.00,0.06,0.00,0.01,0.00,9.90,1.00
contig_2534_phanotate_15_geneCall,0.05,0.87,0.09,0.04,0.12,2.78,0.13,0.03,0.08,0.11,5.70,0.98
contig_2534_phanotate_16_geneCall,0.11,6.14,0.17,0.04,0.18,0.68,0.23,0.07,0.11,0.64,1.64,0.20
contig_2534_phanotate_17_geneCall,0.06,0.35,0.05,0.02,0.07,0.53,0.18,0.10,0.09,2.10,6.44,0.98
contig_2534_phanotate_18_geneCall,0.00,0.06,0.00,0.00,0.02,0.00,0.01,0.00,0.00,0.00,9.90,1.00
contig_2534_phanotate_19_geneCall,0.85,0.09,0.04,0.04,0.02,0.78,0.03,0.02,0.15,0.12,7.86,0.99
contig_2534_phanotate_20_geneCall,0.67,1.36,1.95,0.86,0.31,0.45,0.81,0.36,1.03,0.72,1.48,0.71
contig_2534_phanotate_21_geneCall,0.03,0.10,0.07,0.01,0.07,0.02,0.16,0.11,0.07,0.62,8.75,1.00
contig_2534_phanotate_22_geneCall,0.18,2.91,0.42,0.12,0.21,0.72,0.36,0.12,0.61,0.70,3.65,0.97
contig_2534_phanotate_23_geneCall,0.05,0.20,0.20,0.04,0.17,0.06,0.26,0.06,0.15,0.28,8.54,0.99
contig_2534_phanotate_24_geneCall,0.05,0.08,0.14,0.06,0.13,0.04,0.27,0.02,0.14,0.08,8.99,1.00
contig_2534_phanotate_25_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2534_phanotate_26_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2534_phanotate_27_geneCall,0.01,4.51,0.04,0.00,0.01,0.03,0.07,0.00,0.01,0.44,4.87,0.98
contig_2536_phanotate_1_geneCall,0.05,0.22,0.07,0.05,0.34,0.12,0.35,0.03,0.08,0.07,8.62,1.00
contig_2536_phanotate_2_geneCall,0.18,1.03,0.43,0.04,0.17,0.26,0.42,0.02,0.76,1.10,5.60,0.98
contig_2536_phanotate_3_geneCall,0.21,0.57,0.18,0.65,0.13,0.17,0.68,0.19,0.29,0.20,6.74,0.98
contig_2536_phanotate_4_geneCall,0.00,0.05,0.03,0.00,0.04,0.01,0.06,0.01,0.09,0.26,9.44,1.00
contig_2536_phanotate_5_geneCall,0.00,0.07,0.00,0.00,0.06,0.02,0.02,0.00,0.00,0.00,9.81,1.00
contig_2536_phanotate_6_geneCall,0.13,0.96,0.12,0.03,0.07,0.99,0.10,0.06,0.18,0.75,6.61,0.98
contig_2536_phanotate_7_geneCall,0.00,0.01,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,9.88,1.00
contig_2536_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,9.76,1.00
contig_2536_phanotate_9_geneCall,0.00,0.18,0.00,0.01,0.01,0.10,0.03,0.01,0.03,0.04,9.59,1.00
contig_2536_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.48,9.51,1.00
contig_2536_phanotate_11_geneCall,0.00,0.02,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.01,9.94,1.00
contig_2536_phanotate_12_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.04,9.91,1.00
contig_2536_phanotate_13_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.19,1.80,0.93
contig_2536_phanotate_14_geneCall,0.01,0.11,0.01,0.00,0.01,0.02,0.03,0.01,0.01,0.47,9.33,1.00
contig_2536_phanotate_15_geneCall,0.01,0.48,0.03,0.00,0.01,0.22,0.03,0.01,0.03,3.42,5.75,0.98
contig_2536_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_17_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_18_geneCall,0.00,1.17,0.01,0.01,0.05,0.10,1.34,0.01,0.05,0.05,7.21,0.99
contig_2536_phanotate_19_geneCall,0.02,0.04,0.00,0.02,0.04,0.01,0.02,0.00,0.04,0.01,9.81,1.00
contig_2536_phanotate_20_geneCall,0.01,0.11,0.12,0.03,0.06,0.10,0.01,0.01,0.00,0.16,9.39,1.00
contig_2536_phanotate_21_geneCall,0.03,0.15,0.06,0.01,0.12,0.04,0.14,0.01,0.14,0.14,9.16,1.00
contig_2536_phanotate_22_geneCall,0.18,0.21,0.08,0.09,0.10,0.13,0.09,0.05,0.14,0.36,8.56,1.00
contig_2536_phanotate_23_geneCall,0.02,0.54,2.32,0.01,0.26,0.15,0.18,0.03,0.29,0.91,5.29,0.98
contig_2536_phanotate_24_geneCall,0.00,0.06,0.08,0.02,0.03,0.16,0.08,0.02,0.32,0.21,9.03,1.00
contig_2536_phanotate_25_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.09,8.87,1.00
contig_2536_phanotate_26_geneCall,0.00,0.54,0.08,0.01,0.04,0.50,3.02,0.01,0.06,0.02,5.72,0.98
contig_2536_phanotate_27_geneCall,0.00,0.08,1.16,0.00,0.02,0.02,0.08,0.00,0.04,0.70,7.89,0.99
contig_2536_phanotate_28_geneCall,0.03,0.18,0.01,0.02,0.03,0.07,0.29,0.01,0.04,0.40,8.93,1.00
contig_2536_phanotate_29_geneCall,0.00,0.18,0.00,0.01,0.01,0.10,0.03,0.01,0.03,0.04,9.59,1.00
contig_2536_phanotate_30_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,9.76,1.00
contig_2536_phanotate_31_geneCall,0.00,0.01,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,9.88,1.00
contig_2536_phanotate_32_geneCall,0.13,0.96,0.12,0.03,0.07,0.99,0.10,0.06,0.18,0.75,6.61,0.98
contig_2536_phanotate_33_geneCall,0.00,0.07,0.00,0.00,0.06,0.02,0.02,0.00,0.00,0.00,9.81,1.00
contig_2536_phanotate_34_geneCall,0.08,0.31,0.05,0.02,0.07,2.09,0.13,0.07,0.11,3.10,3.99,0.97
contig_2536_phanotate_35_geneCall,0.18,2.48,0.26,0.13,0.32,2.03,0.39,0.17,0.28,1.62,2.15,0.08
contig_2536_phanotate_36_geneCall,0.06,1.93,0.13,0.07,0.22,0.91,0.19,0.05,0.08,0.19,6.18,0.98
contig_2536_phanotate_37_geneCall,0.96,2.76,0.29,0.18,0.11,0.12,0.63,0.11,0.20,0.19,4.45,0.98
contig_2536_phanotate_38_geneCall,0.15,1.01,0.56,0.11,0.25,1.93,0.79,0.16,0.25,0.22,4.58,0.98
contig_2536_phanotate_39_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2536_phanotate_40_geneCall,0.49,1.67,0.77,0.25,0.24,0.29,1.03,0.15,0.69,0.26,4.16,0.97
contig_2536_phanotate_41_geneCall,0.06,0.44,0.13,0.04,0.15,0.87,0.18,0.07,0.43,1.82,5.81,0.98
contig_2536_phanotate_42_geneCall,0.00,0.06,0.00,0.00,0.01,0.02,0.05,0.00,0.01,0.04,9.79,1.00
contig_2536_phanotate_43_geneCall,0.17,1.99,0.71,0.22,0.34,0.40,1.20,0.10,0.43,0.44,3.99,0.97
contig_2536_phanotate_44_geneCall,0.01,0.63,0.17,0.02,0.06,0.67,0.09,0.01,0.05,0.07,8.21,0.99
contig_2536_phanotate_45_geneCall,0.08,2.11,0.12,0.08,0.15,0.22,0.24,0.07,0.09,0.18,6.67,0.98
contig_2536_phanotate_46_geneCall,0.00,0.02,0.00,0.00,0.01,0.01,0.00,0.00,0.00,0.00,9.96,1.00
contig_2536_phanotate_47_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.98,1.00
contig_2536_phanotate_48_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_49_geneCall,0.12,0.63,0.19,0.02,0.07,0.63,0.57,0.04,0.26,0.05,7.42,0.99
contig_2536_phanotate_50_geneCall,0.25,0.86,0.48,0.24,0.43,1.81,0.43,0.21,0.44,3.33,1.53,0.63
contig_2536_phanotate_51_geneCall,0.08,0.31,0.05,0.02,0.07,2.09,0.13,0.07,0.11,3.10,3.99,0.97
contig_2536_phanotate_52_geneCall,0.00,0.07,0.00,0.00,0.06,0.02,0.02,0.00,0.00,0.00,9.81,1.00
contig_2536_phanotate_53_geneCall,0.13,0.96,0.12,0.03,0.07,0.99,0.10,0.06,0.18,0.75,6.61,0.98
contig_2536_phanotate_54_geneCall,0.00,0.01,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,9.88,1.00
contig_2536_phanotate_55_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,9.76,1.00
contig_2536_phanotate_56_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2536_phanotate_57_geneCall,0.01,0.65,0.03,0.02,0.08,0.08,0.15,0.08,0.05,0.20,8.64,1.00
contig_2536_phanotate_58_geneCall,0.00,1.21,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.02,8.74,1.00
contig_2536_phanotate_59_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.48,9.51,1.00
contig_2536_phanotate_60_geneCall,0.22,0.97,0.61,0.10,0.02,0.40,0.20,0.24,0.93,0.05,6.26,0.98
contig_2536_phanotate_61_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_62_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,9.96,1.00
contig_2536_phanotate_63_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_64_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.09,8.87,1.00
contig_2536_phanotate_65_geneCall,0.00,0.00,0.05,0.00,0.12,0.00,0.01,0.00,0.00,0.01,9.81,1.00
contig_2536_phanotate_66_geneCall,0.00,0.01,0.00,0.00,0.00,6.05,0.00,0.00,0.00,0.01,3.92,0.96
contig_2536_phanotate_67_geneCall,1.11,0.25,0.05,0.11,0.08,0.03,0.07,0.03,0.05,0.20,8.02,0.99
contig_2536_phanotate_68_geneCall,0.00,1.02,0.00,0.04,0.01,0.01,0.01,0.00,0.02,0.07,8.82,1.00
contig_2536_phanotate_69_geneCall,0.07,0.87,0.71,0.09,0.23,0.31,0.33,0.05,0.05,0.27,7.01,0.99
contig_2536_phanotate_70_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,9.98,1.00
contig_2536_phanotate_71_geneCall,0.01,0.29,0.03,0.01,1.10,0.07,1.24,0.01,0.19,0.55,6.50,0.98
contig_2536_phanotate_72_geneCall,0.01,0.45,0.01,0.02,0.03,0.19,0.05,0.02,0.02,0.90,8.30,0.99
contig_2536_phanotate_73_geneCall,0.00,0.01,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.00,9.93,1.00
contig_2536_phanotate_74_geneCall,0.00,0.01,0.00,0.40,0.01,0.00,0.01,0.00,0.00,0.00,9.58,1.00
contig_2536_phanotate_75_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_76_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_77_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.99,1.00
contig_2536_phanotate_78_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2536_phanotate_79_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2536_phanotate_80_geneCall,0.00,0.01,0.01,0.01,0.00,0.00,0.04,0.00,0.01,0.01,9.91,1.00
contig_2536_phanotate_81_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2536_phanotate_82_geneCall,0.00,0.06,0.00,0.00,0.01,0.05,0.03,0.01,0.01,0.13,9.69,1.00
contig_2536_phanotate_83_geneCall,0.00,0.18,0.00,0.01,0.01,0.10,0.03,0.01,0.03,0.04,9.59,1.00
contig_2536_phanotate_84_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,9.76,1.00
contig_2536_phanotate_85_geneCall,0.00,0.01,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00,9.88,1.00
contig_2536_phanotate_86_geneCall,0.13,0.96,0.12,0.03,0.07,0.99,0.10,0.06,0.18,0.75,6.61,0.98
contig_2536_phanotate_87_geneCall,0.00,0.07,0.00,0.00,0.06,0.02,0.02,0.00,0.00,0.00,9.81,1.00
contig_2572_phanotate_1_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,9.98,1.00
contig_2572_phanotate_2_geneCall,0.00,0.09,0.03,0.00,0.93,0.02,0.05,0.03,0.15,2.05,6.65,0.98
contig_2572_phanotate_3_geneCall,0.08,0.39,0.19,0.15,0.55,0.12,0.79,0.16,1.36,0.19,6.02,0.98
contig_2572_phanotate_4_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2572_phanotate_5_geneCall,0.17,0.24,0.62,0.06,0.16,0.16,0.14,0.20,0.21,4.22,3.83,0.68
contig_2572_phanotate_6_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,9.91,1.00
contig_2572_phanotate_7_geneCall,0.08,1.03,0.75,0.09,0.25,0.61,0.23,0.11,0.16,0.13,6.56,0.98
contig_2572_phanotate_8_geneCall,0.00,0.04,0.00,0.00,0.01,0.11,0.02,0.00,0.06,0.01,9.74,1.00
contig_2572_phanotate_9_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.02,9.92,1.00
contig_2572_phanotate_10_geneCall,0.00,0.03,0.00,0.05,0.01,0.00,0.01,0.00,0.00,0.00,9.89,1.00
contig_2572_phanotate_11_geneCall,0.63,3.21,0.34,0.20,0.46,1.91,0.66,0.27,0.77,0.54,1.00,0.09
contig_2572_phanotate_12_geneCall,0.76,0.44,1.05,0.47,0.38,2.02,0.33,0.22,0.29,2.72,1.32,0.59
contig_2572_phanotate_13_geneCall,1.52,0.21,0.04,5.83,0.25,0.22,0.15,0.03,0.04,0.10,1.62,0.87
contig_2572_phanotate_14_geneCall,5.08,2.03,0.22,0.22,0.44,0.38,0.50,0.13,0.21,0.14,0.65,0.93
contig_2572_phanotate_15_geneCall,5.08,2.03,0.22,0.22,0.44,0.38,0.50,0.13,0.21,0.14,0.65,0.93
contig_2572_phanotate_16_geneCall,1.52,0.21,0.04,5.83,0.25,0.22,0.15,0.03,0.04,0.10,1.62,0.87
contig_2572_phanotate_17_geneCall,0.70,0.52,1.98,0.58,0.47,1.65,0.46,0.25,0.28,1.85,1.26,0.71
contig_2572_phanotate_18_geneCall,0.38,0.63,1.78,1.06,0.29,1.30,0.46,0.18,0.48,1.84,1.60,0.56
contig_2572_phanotate_19_geneCall,0.63,3.21,0.34,0.20,0.46,1.91,0.66,0.27,0.77,0.54,1.00,0.09
contig_2572_phanotate_20_geneCall,0.00,0.03,0.00,0.05,0.01,0.00,0.01,0.00,0.00,0.00,9.89,1.00
contig_2572_phanotate_21_geneCall,0.00,0.03,0.00,0.00,0.00,0.01,0.01,0.00,0.01,0.02,9.92,1.00
contig_2572_phanotate_22_geneCall,0.00,0.04,0.00,0.00,0.01,0.11,0.02,0.00,0.06,0.01,9.74,1.00
contig_2572_phanotate_23_geneCall,0.08,1.03,0.75,0.09,0.25,0.61,0.23,0.11,0.16,0.13,6.56,0.98
contig_2572_phanotate_24_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,9.91,1.00
contig_2572_phanotate_25_geneCall,0.17,0.24,0.62,0.06,0.16,0.16,0.14,0.20,0.21,4.22,3.83,0.68
contig_2572_phanotate_26_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.99,1.00
contig_2572_phanotate_27_geneCall,0.08,0.39,0.19,0.15,0.55,0.12,0.79,0.16,1.36,0.19,6.02,0.98
contig_2572_phanotate_28_geneCall,0.00,0.09,0.03,0.00,0.93,0.02,0.05,0.03,0.15,2.05,6.65,0.98
contig_2572_phanotate_29_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2584_phanotate_1_geneCall,0.03,0.14,0.07,0.03,0.03,0.22,0.14,0.05,0.10,0.17,9.02,1.00
contig_2584_phanotate_2_geneCall,0.17,0.20,0.65,0.05,0.15,0.18,0.20,0.28,0.18,6.59,1.34,0.85
contig_2584_phanotate_3_geneCall,0.18,0.18,0.71,0.15,0.26,0.05,0.59,0.08,0.10,2.85,4.85,0.98
contig_2584_phanotate_4_geneCall,0.02,0.13,0.04,0.01,0.08,0.02,0.11,0.01,0.03,0.10,9.43,1.00
contig_2584_phanotate_5_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2584_phanotate_6_geneCall,0.02,1.28,0.94,0.02,0.14,0.03,0.30,0.03,0.02,1.19,6.04,0.98
contig_2584_phanotate_7_geneCall,0.00,0.01,0.01,0.00,0.03,0.00,0.02,0.00,0.01,0.01,9.91,1.00
contig_2584_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,9.99,0.00,0.00,0.00,0.00,0.00,1.00
contig_2584_phanotate_9_geneCall,0.03,0.33,0.07,0.05,0.19,0.26,0.17,0.03,0.08,0.19,8.63,1.00
contig_2584_phanotate_10_geneCall,0.10,0.41,0.21,0.14,0.24,0.55,0.42,0.20,0.28,0.51,6.94,0.99
contig_2584_phanotate_11_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,1.07,0.00,0.00,0.00,8.92,1.00
contig_2584_phanotate_12_geneCall,0.14,0.80,0.47,0.18,0.24,1.14,0.40,0.13,0.45,0.62,5.42,0.98
contig_2584_phanotate_13_geneCall,0.16,0.86,0.11,0.33,0.18,1.32,0.80,0.91,0.15,0.26,4.92,0.98
contig_2584_phanotate_14_geneCall,0.00,0.01,0.01,0.00,0.03,0.00,0.02,0.00,0.01,0.01,9.91,1.00
contig_2584_phanotate_15_geneCall,0.02,1.28,0.94,0.02,0.14,0.03,0.30,0.03,0.02,1.19,6.04,0.98
contig_2584_phanotate_16_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2584_phanotate_17_geneCall,0.39,0.81,0.62,0.31,0.54,0.73,1.39,0.30,0.53,0.85,3.53,0.97
contig_2591_phanotate_1_geneCall,0.03,0.84,0.00,0.02,0.23,0.05,0.07,0.01,0.04,0.13,8.58,1.00
contig_2591_phanotate_2_geneCall,0.08,2.55,0.19,0.05,0.08,0.06,0.16,0.05,0.06,0.09,6.64,0.98
contig_2591_phanotate_3_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2591_phanotate_4_geneCall,0.10,1.25,1.20,0.03,0.16,0.20,0.33,0.03,0.16,0.18,6.35,0.98
contig_2591_phanotate_5_geneCall,0.05,0.73,0.02,0.01,0.01,0.05,0.06,0.01,0.01,0.04,9.00,1.00
contig_2591_phanotate_6_geneCall,0.00,0.09,0.00,0.00,0.01,0.03,0.01,0.00,0.01,0.05,9.78,1.00
contig_2591_phanotate_7_geneCall,0.01,1.05,0.02,0.01,0.03,0.04,0.04,0.02,0.06,0.77,7.95,0.99
contig_2591_phanotate_8_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,9.97,1.00
contig_2591_phanotate_9_geneCall,0.10,1.25,1.20,0.03,0.16,0.20,0.33,0.03,0.16,0.18,6.35,0.98
contig_2591_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2591_phanotate_11_geneCall,0.11,1.31,0.31,0.09,0.20,0.17,0.19,0.07,0.14,0.08,7.32,0.99
contig_2591_phanotate_12_geneCall,0.04,0.36,0.05,0.07,0.07,0.72,0.38,0.04,0.29,0.11,7.87,0.99
contig_2596_phanotate_1_geneCall,0.01,0.04,0.02,0.00,0.03,0.50,0.07,0.00,0.01,0.27,9.05,1.00
contig_2596_phanotate_2_geneCall,0.01,0.06,0.02,0.01,0.02,0.57,0.12,0.01,0.11,0.04,9.03,1.00
contig_2596_phanotate_3_geneCall,0.04,0.22,0.00,0.00,0.01,0.15,0.07,0.01,0.13,0.50,8.88,1.00
contig_2596_phanotate_4_geneCall,0.01,0.17,0.01,0.02,0.02,0.04,0.06,0.02,0.02,0.11,9.52,1.00
contig_2596_phanotate_5_geneCall,0.00,0.01,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.48,9.43,1.00
contig_2596_phanotate_6_geneCall,0.01,0.23,1.41,0.01,0.06,0.00,0.01,0.01,0.01,0.85,7.40,0.99
contig_259_phanotate_1_geneCall,0.54,0.50,0.58,0.37,0.85,2.86,2.34,0.09,0.32,0.35,1.19,0.83
contig_259_phanotate_2_geneCall,0.15,0.76,0.17,0.12,0.33,1.49,0.21,0.12,0.16,0.39,6.10,0.98
contig_259_phanotate_3_geneCall,0.15,1.08,0.45,0.30,0.29,0.70,0.54,0.11,0.29,0.18,5.91,0.98
contig_2601_phanotate_1_geneCall,0.11,0.19,0.40,0.12,0.31,0.18,0.36,0.32,0.25,0.66,7.11,0.99
contig_2601_phanotate_2_geneCall,0.11,0.09,0.08,0.01,0.21,0.10,0.20,0.07,0.28,0.23,8.63,1.00
contig_2601_phanotate_3_geneCall,0.02,0.12,0.24,0.08,0.10,0.14,0.48,0.04,0.16,1.19,7.44,0.99
contig_2601_phanotate_4_geneCall,0.55,0.57,0.09,0.03,0.08,0.23,0.08,0.02,0.17,0.37,7.82,0.99
contig_2601_phanotate_5_geneCall,0.00,0.02,0.00,0.00,0.03,0.70,0.03,0.00,0.00,3.88,5.33,0.98
contig_2601_phanotate_6_geneCall,0.02,0.43,0.07,0.03,0.07,0.15,0.47,0.03,0.09,0.08,8.57,1.00
contig_2601_phanotate_7_geneCall,0.03,0.14,0.09,0.05,0.08,0.12,0.21,0.07,0.12,0.06,9.04,1.00
contig_2601_phanotate_8_geneCall,0.15,0.66,0.45,0.22,0.27,0.52,0.43,0.17,0.26,0.38,6.49,0.98
contig_2601_phanotate_9_geneCall,0.00,0.11,0.46,0.00,0.04,0.22,0.18,0.02,0.13,0.03,8.80,1.00
contig_2601_phanotate_10_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2601_phanotate_11_geneCall,0.01,0.13,0.07,0.03,0.08,0.02,0.05,0.04,0.02,0.10,9.46,1.00
contig_2601_phanotate_12_geneCall,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.88,1.00
contig_2601_phanotate_13_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00
contig_2601_phanotate_14_geneCall,0.01,0.15,0.44,0.01,0.04,0.22,0.16,0.03,0.11,0.06,8.78,1.00
contig_2601_phanotate_15_geneCall,0.14,0.64,0.42,0.21,0.25,0.56,0.39,0.15,0.25,0.37,6.61,0.98
contig_2601_phanotate_16_geneCall,0.01,0.04,0.01,0.00,0.01,0.03,0.05,0.01,0.02,0.01,9.83,1.00
contig_2603_phanotate_1_geneCall,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,9.98,1.00
contig_2603_phanotate_2_geneCall,0.36,0.30,0.26,0.11,0.23,0.19,0.32,0.30,0.12,0.17,7.64,0.99
contig_2603_phanotate_3_geneCall,0.31,1.26,0.39,1.50,0.19,0.33,0.30,0.10,0.18,2.99,2.47,0.61
contig_2603_phanotate_4_geneCall,0.05,0.45,0.08,0.03,0.06,0.95,0.10,0.11,0.35,0.08,7.74,0.99
contig_2603_phanotate_5_geneCall,0.02,0.06,0.08,0.01,0.01,3.10,0.07,0.00,0.08,0.11,6.46,0.98
contig_2603_phanotate_6_geneCall,0.00,0.02,0.01,0.00,0.00,0.00,0.03,0.00,0.00,0.01,9.92,1.00
contig_2603_phanotate_7_geneCall,0.07,1.90,0.08,0.04,0.14,0.65,0.19,0.06,0.07,0.71,6.09,0.98
contig_2603_phanotate_8_geneCall,0.46,0.43,0.26,0.16,0.40,0.33,0.54,0.23,0.72,0.47,6.00,0.98
