scaffold	length	cov	circ	repeat.	mult	alt_grp	graph_path	prediction	type	Quality	COMPLETENESS.score.	SPECIFIC_KEYWORD	TOTAL_PROTEIN_NUM	PHAGE_HIT_PROTEIN_NUM	ATT_SITE_SHOWUP	MOST_COMMON_PHAGE_NAME.hit_genes_count.	engel_match_per	matt_match_len	engel_match_len	matt_match	engel_match	matt_match_per	match	deepvir	metaphinder	PPRmeta	vibrant	virfinder	virsorter	virsorter_virome	vibrant_virome	phaster
contig_1146	40578	123	N	N	2	*	1137,1138,1139,1129,1130,1130,1131,1132,1133,1133,1133,1133,-1135,-1135,-1135,1135,-1133,-1133,-1133,-1133,-1132,-1131,-1130,-1129,-1129,-1139,-1138,-1138,-1137,-1136,-1136,1146,*	virus	lysogenic	low quality draft	incomplete(40),incomplete(20)	head,integrase,integrase	27,25	12,14	yes,yes	PHAGE_Paraco_Shpa_NC_041868(4),PHAGE_Sinorh_phiLM21_NC_029046(2),PHAGE_Escher_vB_EcoM_ep3_NC_025430(1),PHAGE_Pseudo_PAJU2_NC_011373(1),PHAGE_Rhizob_RR1_A_NC_021560(1),PHAGE_Azospi_Cd_NC_010355(1),PHAGE_Synech_S_SKS1_NC_020851(1),PHAGE_Thermu_P2345_NC_009803(1),PHAGE_Thermu_P7426_NC_009804(1),PHAGE_Edward_GF_2_NC_026611(1),PHAGE_Mycoba_Sbash_NC_026589(1),PHAGE_Xantho_CP2_NC_020205(1),PHAGE_Shigel_SfII_NC_021857(1),PHAGE_Cyanop_S_TIM5_NC_019516(1),PHAGE_Pseudo_vB_PaeP_Tr60_Ab31_NC_023575(1),PHAGE_Vibrio_PVA1_NC_023605(1),PHAGE_Mycoba_Dante_NC_028946(1),PHAGE_Mycoba_Yoshi_NC_042030(1),PHAGE_Aeromo_pIS4_A_NC_042037(1),PHAGE_Stx2_c_1717_NC_011357(1),PHAGE_Pseudo_YMC11/02/R656_NC_028657(1),PHAGE_Rhodob_RcapNL_NC_020489(1),PHAGE_Vibrio_pYD38_A_NC_021534(1),PHAGE_Pseudo_PS_1_NC_029066(1),PHAGE_Thalas_BA3_NC_009990(1),PHAGE_Lactob_Lj965_NC_005355(2),PHAGE_Lactob_JCL1032_NC_019456(2),PHAGE_Lactob_phiadh_NC_000896(2),PHAGE_Lactob_phiJB_NC_022775(2),PHAGE_Lactob_Lv_1_NC_011801(2),PHAGE_Entero_vB_EfaS_AL3_NC_042126(1),PHAGE_Lactob_PLE2_NC_031036(1),PHAGE_Salmon_vB_SemP_Emek_NC_018275(1),PHAGE_Gordon_Nymphadora_NC_031061(1),PHAGE_Entero_vB_EfaS_AL2_NC_042127(1),PHAGE_Lactoc_949_NC_015263(1),PHAGE_Mycoba_Squirty_NC_026588(1),PHAGE_Lactoc_phiL47_NC_023574(1),PHAGE_Entero_SANTOR1_NC_031051(1),PHAGE_Lactob_KC5a_NC_007924(1),PHAGE_Lactob_A2_NC_004112(1),PHAGE_Lactob_Lj928_NC_005354(1),PHAGE_Lister_LP_101_NC_024387(1),PHAGE_Lactoc_bIL311_NC_002670(1),PHAGE_Lactoc_r1t_NC_004302(1),PHAGE_Bacill_PM1_NC_020883(1),PHAGE_Strept_APCM01_NC_029030(1),PHAGE_Entero_IME_EFm1_NC_024356(1),PHAGE_Entero_IME_EF4_NC_023551(1),PHAGE_Aggreg_S1249_NC_013597(1),PHAGE_Paenib_Tripp_NC_028930(1),PHAGE_Strept_315.6_NC_004589(1),PHAGE_Lactob_Lj771_NC_010179(1),PHAGE_Lactoc_WRP3_NC_027341(1),PHAGE_Lister_LP_030_2_NC_021539(1),PHAGE_Lactob_iLp1308_NC_028911(1)	86.9888	2639.66666666667	947.4	MN855737	JAAOBB010000171.1	86.2476666666667	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1147	16001	94	N	N	13	*	*,1147,*	virus	lysogenic	medium quality draft	incomplete(20)	head	22	10	yes	PHAGE_Paraco_Shpa_NC_041868(4),PHAGE_Sinorh_phiLM21_NC_029046(4),PHAGE_Brucel_BiPBO1_NC_031264(2),PHAGE_Escher_vB_EcoM_ep3_NC_025430(1),PHAGE_Escher_vB_EcoM_ECO1230_10_NC_027995(1),PHAGE_Azospi_Cd_NC_010355(1),PHAGE_Synech_S_SKS1_NC_020851(1),PHAGE_Thermu_P2345_NC_009803(1),PHAGE_Entero_SfV_NC_003444(1),PHAGE_Mycoba_Sbash_NC_026589(1),PHAGE_Entero_HK544_NC_019767(1),PHAGE_Agroba_Atu_ph07_NC_042013(1),PHAGE_Entero_HK542_NC_019769(1),PHAGE_Pseudo_vB_PaeP_Tr60_Ab31_NC_023575(1),PHAGE_Vibrio_PVA1_NC_023605(1),PHAGE_Stx2_c_1717_NC_011357(1),PHAGE_Pseudo_YMC11/02/R656_NC_028657(1),PHAGE_Salmon_SEN4_NC_029015(1),PHAGE_Rhodob_RcapNL_NC_020489(1),PHAGE_Entero_HK97_NC_002167(1),PHAGE_Pseudo_PAJU2_NC_011373(1),PHAGE_Rhizob_RR1_A_NC_021560(1),PHAGE_Salmon_SEN5_NC_028701(1),PHAGE_Edward_GF_2_NC_026611(1),PHAGE_Xantho_CP2_NC_020205(1),PHAGE_Pseudo_D3_NC_002484(1),PHAGE_Cyanop_S_TIM5_NC_019516(1),PHAGE_Mycoba_Dante_NC_028946(1),PHAGE_Mycoba_Yoshi_NC_042030(1),PHAGE_Entero_mEpX2_NC_019705(1),PHAGE_Vibrio_X29_NC_024369(1),PHAGE_Thalas_BA3_NC_009990(1),PHAGE_Pseudo_PS_1_NC_029066(1)	79.17	1613.8	1373	MN855737	JAAOBB010000021.1	86.0748	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE
contig_1148	21392	55	N	N	7	*	1148,*	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	88.458375	1638.5	1062.75	MN856063	JAAOBB010000022.1	85.6375	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1149	18899	196	N	N	4	*	1450,-1451,-1450,-2760,1149,-1425,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	86.945	1064.88888888889	766	MN855585	JAAOBB010000022.1	88.0014444444444	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1150	4802	39	N	Y	1	*	1150	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	683.25	NA	MN855746	NA	90.203	matthijnssen	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1154	34663	10	N	N	1	*	*,1154,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1156	44976	207	N	N	1	*	1156,1161,1161,1161,*	virus	lytic	high quality draft	intact(100),incomplete(20)	terminase,portal,head,tail	19,36	16,22	no,no	PHAGE_Lactob_Lj965_NC_005355(2),PHAGE_Oenoco_phiS13_NC_023560(2),PHAGE_Oenoco_phi9805_NC_023559(2),PHAGE_Oenoco_phiS11_NC_023571(2),PHAGE_Deep_s_D6E_NC_019544(2),PHAGE_Lactob_PLE3_NC_031125(2),PHAGE_Entero_phiFL2A_NC_013643(2),PHAGE_Entero_phiFL1A_NC_013646(2),PHAGE_Idioma_1N2_2_NC_025439(1),PHAGE_Lister_A118_NC_003216(1),PHAGE_Lactob_phig1e_NC_004305(1),PHAGE_Vibrio_VBM1_NC_020850(1),PHAGE_Lactob_CL2_NC_028835(1),PHAGE_Strept_phiARI0031_NC_031910(1),PHAGE_Bacill_SPO1_NC_011421(1),PHAGE_Lactob_Lj928_NC_005354(1),PHAGE_Brevib_Sundance_NC_028749(1),PHAGE_Strept_IC1_NC_024370(1),PHAGE_Geobac_E2_NC_009552(1),PHAGE_Bacill_PM1_NC_020883(1),PHAGE_Clostr_phiMMP02_NC_019421(1),PHAGE_Lister_A006_NC_009815(1),PHAGE_Entero_vB_IME197_NC_028671(1),PHAGE_Entero_phiFL3A_NC_013648(1),PHAGE_Clostr_phiCD505_NC_028764(1),PHAGE_Lactob_LfeSau_NC_029068(1),PHAGE_Lactob_J_1_NC_022756(1),PHAGE_Clostr_phiCT19406C_NC_029006(1),PHAGE_Geobac_TP_84_NC_041918(1),PHAGE_Clostr_phiMMP03_NC_028959(1),PHAGE_Bacill_BMBtpLA_NC_028748(1),PHAGE_Lactob_KC5a_NC_007924(1),PHAGE_Bacill_SP_10_NC_019487(1),PHAGE_Entero_phiEf11_NC_013696(1),PHAGE_Clostr_phiCDHM19_NC_028996(1),PHAGE_Lactob_CL1_NC_028888(1),PHAGE_Clostr_CDMH1_NC_024144(1),PHAGE_Pseudo_PaBG_NC_022096(1),PHAGE_Lactob_PL_1_NC_022757(1),PHAGE_Acinet_AB1_NC_042028(1),PHAGE_Strept_phiARI0468_1_NC_031929(1),PHAGE_Lactob_iLp1308_NC_028911(1),PHAGE_Bacill_SIOphi_NC_042133(1),PHAGE_Lactob_PLE3_NC_031125(5),PHAGE_Lactob_iLp84_NC_028783(4),PHAGE_Lactob_LfeSau_NC_029068(3),PHAGE_Lactoc_TP901_1_NC_002747(3),PHAGE_Brocho_NF5_NC_015252(2),PHAGE_Lactob_iA2_NC_028830(2),PHAGE_Lactob_LF1_NC_019486(2),PHAGE_Lactoc_Tuc2009_NC_002703(2),PHAGE_Lactob_CL1_NC_028888(2),PHAGE_Lactob_iLp1308_NC_028911(2),PHAGE_Paenib_Fern_NC_028851(1),PHAGE_Weisse_WCP30_NC_031101(1),PHAGE_Staphy_StB20_like_NC_028821(1),PHAGE_Bacill_Page_NC_022764(1),PHAGE_Brocho_BL3_NC_015254(1),PHAGE_Staphy_29_NC_007061(1),PHAGE_Lactob_CL2_NC_028835(1),PHAGE_Clostr_phiCD6356_NC_015262(1),PHAGE_Strept_EJ_1_NC_005294(1),PHAGE_Entero_EF62phi_NC_017732(1),PHAGE_Brevib_Sundance_NC_028749(1),PHAGE_Clostr_phiCT19406B_NC_030947(1),PHAGE_Clostr_phiMMP04_NC_019422(1),PHAGE_Staphy_37_NC_007055(1),PHAGE_Lactob_Lv_1_NC_011801(1),PHAGE_Leucon_Lmd1_NC_018273(1),PHAGE_Lactob_ATCC8014_NC_019916(1),PHAGE_Deep_s_D6E_NC_019544(1),PHAGE_Clostr_phiCTC2B_NC_030951(1),PHAGE_Paenib_Willow_NC_041867(1),PHAGE_Lactoc_BM13_NC_021861(1),PHAGE_Lactob_Lc_Nu_NC_007501(1),PHAGE_Staphy_88_NC_007063(1),PHAGE_Strept_9874_NC_031023(1),PHAGE_Bacill_Pavlov_NC_028782(1),PHAGE_Leucon_phiLN34_NC_024388(1),PHAGE_Brevib_Osiris_NC_028969(1),PHAGE_Brevib_Davies_NC_022980(1),PHAGE_Strept_9871_NC_031069(1),PHAGE_Entero_AUEF3_NC_042134(1),PHAGE_Staphy_CNPx_NC_031241(1),PHAGE_Strept_9872_NC_031094(1),PHAGE_Lister_B054_NC_009813(1),PHAGE_Strept_SMP_NC_008721(1),PHAGE_Lactob_A2_NC_004112(1),PHAGE_Thermo_THSA_485A_NC_018264(1),PHAGE_Lactoc_r1t_NC_004302(1),PHAGE_Bacill_Palmer_NC_028926(1),PHAGE_Lactoc_28201_NC_031013(1),PHAGE_Pedioc_clP1_NC_016161(1),PHAGE_Clostr_CDMH1_NC_024144(1),PHAGE_Lactob_Lrm1_NC_011104(1),PHAGE_Leucon_phiLN6B_NC_024380(1),PHAGE_Lactob_phiAT3_NC_005893(1),PHAGE_Lactob_phiJB_NC_022775(1),PHAGE_Lister_LP_030_3_NC_024384(1)	92.81475	3872	2283.5	MN855704	JAAOBB010000014.1	96.591	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1157	2456	10	N	N	2	*	*,1157,*	organism	NA	NA	NA	NA	NA	NA	NA	NA	94.7045	NA	717	NA	JAAOBB010000015.1	NA	engel	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1159	5348	38	N	N	1	*	*,1159,*	plasmid	lytic	low quality draft	NA	NA	NA	NA	NA	NA	94.8115	688.333333333333	1427.5	MN855786	JAAOBB010000017.1	94.5226666666667	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1167	11319	13	N	N	1	*	*,1167,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE
contig_1176	4333	112	Y	Y	1	*	1176	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_1177	2871	290	N	N	3	*	*,1177,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.38525	NA	706.25	NA	JAAOBB010000147.1	NA	engel	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1178	107828	217	Y	N	2	*	1178	virus	lytic	high quality draft	incomplete(30)	plate,terminase	17	8	no	PHAGE_Rhodoc_E3_NC_021347(2),PHAGE_Gordon_BetterKatz_NC_031247(1),PHAGE_Pseudo_vB_PsyM_KIL1_NC_030934(1),PHAGE_Pseudo_vB_PsyM_KIL4_NC_042054(1),PHAGE_Bacill_AR9_NC_031039(1),PHAGE_Mycoba_Wildcat_NC_008206(1),PHAGE_Erwini_vB_EamM_Y2_NC_019504(1),PHAGE_Staphy_S25_4_NC_022918(1),PHAGE_Mycoba_Bongo_NC_041970(1),PHAGE_Staphy_vB_SauM_Romulus_NC_020877(1),PHAGE_Strept_BillNye_NC_042105(1),PHAGE_Sulfit_EE36phi1_NC_012696(1),PHAGE_Staphy_phiIPLA_C1C_NC_028962(1),PHAGE_Mycoba_Dandelion_NC_023696(1),PHAGE_Silici_DSS3phi2_NC_012697(1),PHAGE_Staphy_Twort_NC_007021(1),PHAGE_Staphy_phiSA012_NC_023573(1),PHAGE_Escher_slur01_NC_028831(1),PHAGE_Escher_Seurat_NC_027378(1),PHAGE_Mycoba_PegLeg_NC_021299(1),PHAGE_Staphy_phiIBB_SEP1_NC_041928(1),PHAGE_Staphy_vB_SauM_Remus_NC_022090(1),PHAGE_Xantho_Xp15_NC_007024(1),PHAGE_Halovi_HRTV_8_NC_021321(1),PHAGE_Bacill_PBS1_NC_043027(1),PHAGE_Escher_Eps7_NC_010583(1),PHAGE_Pectob_PM1_NC_023865(1),PHAGE_Staphy_S25_3_NC_022920(1),PHAGE_Mycoba_Pleione_NC_023737(1),PHAGE_Yersin_phiR201_NC_019919(1),PHAGE_Staphy_MCE_2014_NC_025416(1),PHAGE_Mycoba_Tonenili_NC_031080(1)	93.1785	5206.5	7538	MN855622	JAAOBB010000093.1	94.959	both	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1179	4157	9	N	N	1	*	*,1179,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1189	1542	8	N	Y	1	230	1189	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	390	NA	MN855641	NA	91.538	matthijnssen	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_119	6849	679	N	Y	339	*	119	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	91.6525	1632	1350.5	MN856052	JAAOBB010000022.1	95.741	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1191	1739	180	N	Y	2	230	1191	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_1194	1526	9	N	Y	1	231	1194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1200	3392	783	N	Y	7	*	1200	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_1201	3679	1063	N	N	9	*	*,1201,*	organism	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1205	5204	67	N	Y	1	230	1205	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_1207	50753	85	Y	N	2	*	1207	virus	lytic	high quality draft	intact(150)	head,capsid,portal,terminase,tail,plate	90	71	no	PHAGE_Salmon_118970_sal3_NC_031940(35),PHAGE_Salmon_ST64B_NC_004313(17),PHAGE_Shigel_SfIV_NC_022749(14),PHAGE_Entero_SfV_NC_003444(12),PHAGE_Shigel_SfII_NC_021857(11),PHAGE_Entero_phiP27_NC_003356(9),PHAGE_Entero_SfI_NC_027339(7),PHAGE_Yersin_PY54_NC_005069(3),PHAGE_Azospi_Cd_NC_010355(2),PHAGE_Rhizob_16_3_NC_011103(2),PHAGE_Burkho_phiE125_NC_003309(2),PHAGE_Lister_A118_NC_003216(1),PHAGE_Gordon_Nymphadora_NC_031061(1),PHAGE_Lactob_Ld3_NC_025421(1),PHAGE_Staphy_StB20_like_NC_028821(1),PHAGE_Entero_HK106_NC_019768(1),PHAGE_Entero_mEp390_NC_019721(1),PHAGE_Entero_BP_4795_NC_004813(1),PHAGE_Pectob_ZF40_NC_019522(1),PHAGE_Staphy_StB20_NC_019915(1),PHAGE_Bacill_PfEFR_5_NC_031055(1),PHAGE_Burkho_KS9_NC_013055(1),PHAGE_Lister_A006_NC_009815(1),PHAGE_Entero_HK97_NC_002167(1),PHAGE_Entero_933W_NC_000924(1),PHAGE_Erwini_PEp14_NC_016767(1),PHAGE_Stx2_c_86_NC_008464(1),PHAGE_Entero_mEp213_NC_019720(1),PHAGE_Burkho_phi6442_NC_009235(1),PHAGE_Bacill_phi105_NC_004167(1),PHAGE_Lactob_LLKu_NC_022989(1),PHAGE_Escher_P2_NC_041848(1),PHAGE_Entero_mEp460_NC_019716(1),PHAGE_Entero_cdtI_NC_009514(1),PHAGE_Lactob_A2_NC_004112(1),PHAGE_Entero_VT2_Sakai_NC_000902(1),PHAGE_Burkho_phi1026b_NC_005284(1),PHAGE_Lactob_PL_1_NC_022757(1),PHAGE_Escher_pro483_NC_028943(1)	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1214	6802	142	Y	Y	1	*	1214	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1215	102559	414	Y	N	3	*	1215	virus	lysogenic	high quality draft	questionable(70)	terminase,capsid,tail	27	23	no	PHAGE_Rhizob_RHEph10_NC_034248(21),PHAGE_Pseudo_nickie_NC_042091(17),PHAGE_Salmon_SSU5_NC_018843(16),PHAGE_Pseudo_YMC11/02/R656_NC_028657(2),PHAGE_Caulob_karma_NC_019410(1),PHAGE_Escher_HK639_NC_016158(1),PHAGE_Bacill_Grass_NC_022771(1),PHAGE_Burkho_BcepGomr_NC_009447(1),PHAGE_Mannhe_vB_MhS_1152AP2_NC_028956(1),PHAGE_Pseudo_EL_NC_007623(1),PHAGE_Entero_BP_4795_NC_004813(1),PHAGE_Bacill_Mater_NC_027366(1),PHAGE_Caulob_magneto_NC_019407(1),PHAGE_Salico_CGphi29_NC_020844(1),PHAGE_Pseudo_PaMx11_NC_028770(1),PHAGE_Loktan_pCB2051_A_NC_020853(1),PHAGE_Pseudo_PaMx25_NC_041953(1),PHAGE_Lactoc_P087_NC_012663(1),PHAGE_Rhizob_vB_RleS_L338C_NC_023502(1),PHAGE_Xylell_Salvo_NC_042345(1),PHAGE_Persic_P12024S_NC_018271(1),PHAGE_Pseudo_vB_PaeS_PAO1_Ab18_NC_026594(1),PHAGE_Rhizob_16_3_NC_011103(1),PHAGE_Pseudo_phiPMW_NC_041880(1),PHAGE_Entero_mEp460_NC_019716(1),PHAGE_Arthro_Martha_NC_041932(1),PHAGE_Entero_cdtI_NC_009514(1),PHAGE_Burkho_phiE255_NC_009237(1),PHAGE_Halovi_HHTV_2_NC_021340(1),PHAGE_Halovi_HCTV_2_NC_021319(1),PHAGE_Caulob_phiCbK_NC_019405(1),PHAGE_Burkho_AH2_NC_018283(1)	91.6708	633	2414.6	MN855710	JAAOBB010000148.1	92.575	both	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
contig_1223	30533	36	N	N	1	*	*,1223,*	virus	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	NA	1076.72727272727	NA	MN855601	NA	88.3200909090909	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
contig_1225	486631	136	N	N	1	*	1225,-2316	organism,organism,organism,plasmid,organism,organism	lytic	low quality draft	incomplete(20)	virion	9	6	no	PHAGE_Agroba_Atu_ph07_NC_042013(2),PHAGE_Plankt_PaV_LD_NC_016564(1),PHAGE_Salini_CW02_NC_019540(1),PHAGE_Cronob_vB_CsaM_GAP32_NC_019401(1),PHAGE_Klebsi_K64_1_NC_027399(1),PHAGE_Entero_vB_KleM_RaK2_NC_019526(1),PHAGE_Yersin_fHe_Yen9_04_NC_042116(1),PHAGE_Bacill_SPbeta_NC_001884(1),PHAGE_Bacill_G_NC_023719(1),PHAGE_Pectob_CBB_NC_041878(1),PHAGE_Pseudo_PA11_NC_007808(1),PHAGE_Pseudo_O4_NC_031274(1),PHAGE_Serrat_BF_NC_041917(1)	100	NA	44	NA	JAAOBB010000091.1	NA	engel	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
contig_1228	2510	7	N	N	1	*	*,1228,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	94.45	NA	2144	NA	JAAOBB010000147.1	NA	engel	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1229	2200	89	N	N	2	*	*,1229,*	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	89.796	NA	2205	NA	JAAOBB010000147.1	NA	engel	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_123	2729	14	N	Y	7	*	123	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	92.18575	510	448	MN855671	JAAOBB010000022.1	93.60325	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1238	5282	85	N	N	3	*	*,1238,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	846	NA	MN855711	NA	97.027	matthijnssen	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
contig_124	3029	509	N	Y	169	*	124	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	89.3805	1523.5	1491	MN856063	JAAOBB010000022.1	91.131	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_125	3855	448	N	Y	32	*	125	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	92.902	653.75	624.333333333333	MN855739	JAAOBB010000022.1	91.03875	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1253	11295	48	N	N	1	*	*,1253,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
contig_1258	42818	48	N	N	1	*	-1257,1258,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1266	44528	23	N	N	1	*	*,1266,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1268	29138	10	N	N	1	*	*,1268,*	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1269	14258	160	N	N	1	*	*,1269,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_127	2733	170	N	Y	42	*	127	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	85.1125	1362	1099.5	MN855739	JAAOBB010000022.1	89.7095	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1270	9379	597	N	N	5	*	*,1270,*	organism	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1273	7269	34	N	N	2	*	*,1273,*	organism	lysogenic	low quality draft	NA	NA	NA	NA	NA	NA	78.6735	1382	1373	MN855739	JAAOBB010000022.1	97.4745	both	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1274	18300	10	N	N	1	*	*,1274,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	87.647	567	170	MN855609	JAAOBB010000021.1	92.945	both	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1275	182370	103	N	N	1	*	1257,1264,1275,1277,2745,*	organism,plasmid	lytic	low quality draft	incomplete(40)	protease	16	6	no	PHAGE_Pseudo_PaBG_NC_022096(1),PHAGE_Clostr_phiCTP1_NC_014457(1),PHAGE_Bacill_G_NC_023719(1),PHAGE_Cronob_CR5_NC_021531(1),PHAGE_Strept_Dp_1_NC_015274(1),PHAGE_Erwini_vB_EamM_Caitlin_NC_031120(1),PHAGE_Erwini_vB_EamM_EarlPhillipIV_NC_031007(1)	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
contig_128	4483	4	N	Y	1	*	128	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	81.435	2513	237	MN855708	JAAOBB010000021.1	86.749	both	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
contig_1280	69304	9	N	N	1	*	*,1280,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
contig_1281	41087	11	N	N	1	*	*,1281,*	virus	lytic	low quality draft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	none	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
