V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,host
contig_2640,GIAP001_0059_c01_614991_615690_SPACER615081,100,32,0,0,14131,14162,1,32,8.17e-10,62.2,Gilliamella apicola wkB1b
contig_2640,GIAP001_0057_d01_CNTG00008_68280_68553_SPACER68370,100,31,0,0,26946,26976,31,1,3.1e-09,60.3,Gilliamella apicola 28_S38
contig_2640,GIAP001_0084_d01_CNTG00035_3672_4556_SPACER4190,100,30,0,0,25113,25142,32,3,1.17e-08,58.4,Gilliamella apicola A9_S9
contig_2640,GIAP001_0051_d01_CNTG00012_512_1396_SPACER1030,100,30,0,0,25113,25142,32,3,1.17e-08,58.4,Gilliamella apicola A8_S4
contig_2640,GIAP001_0004_d01_CNTG00003_350323_350530_SPACER350411,100,30,0,0,7748,7777,3,32,1.17e-08,58.4,Gilliamella apicola ESL0297
contig_2640,GIAP001_0013_d01_CNTG00008_95296_95564_SPACER95445,100,28,0,0,136,163,31,4,1.69e-07,54.5,Gilliamella apicola ESL0232
contig_2647,GIAP001_0084_d01_CNTG00091_165_1108_SPACER682,100,32,0,0,6913,6944,32,1,3.43e-10,62.2,Gilliamella apicola A9_S9
contig_2647,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729850,100,32,0,0,12632,12663,32,1,3.43e-10,62.2,Gilliamella apicola Ga_178
contig_2647,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728874,100,32,0,0,9652,9683,32,1,3.43e-10,62.2,Gilliamella apicola Ga_178
contig_2647,GIAP001_0091_d01_CNTG00016_9370_10496_SPACER9948,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2647,GIAP001_0017_d01_CNTG00013_9370_10496_SPACER9948,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2647,GIAP001_0041_d01_CNTG00012_9362_10488_SPACER9940,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2647,GIAP001_0051_d01_CNTG00008_9429_10372_SPACER9824,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola A8_S4
contig_2647,GIAP001_0052_d01_CNTG00006_9370_10496_SPACER9948,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2647,GIAP001_0009_d01_CNTG00006_2952_4078_SPACER3530,100,32,0,0,6913,6944,1,32,3.43e-10,62.2,Gilliamella apicola AW13_S29
contig_2796,BAAP001_0006_d01_CNTG00003_160877_161179_SPACER161113,100,30,0,0,15230,15259,1,30,7.47e-09,58.4,Bartonella apis PEB0122
contig_2815,LASP001_0001_d01_CNTG00004_77059_81386_SPACER77491,100,30,0,0,783,812,30,1,2.25e-09,58.4,Lactobacillus sp. Hma2
contig_2847,GIAP001_0084_d01_CNTG00035_3672_4556_SPACER4496,100,32,0,0,5060,5091,32,1,3.5e-10,62.2,Gilliamella apicola A9_S9
contig_2847,GIAP001_0022_d01_CNTG00012_79994_80449_SPACER80389,100,32,0,0,10393,10424,32,1,3.5e-10,62.2,Gilliamella apicola G5_S5
contig_2847,GIAP001_0022_d01_CNTG00012_79994_80449_SPACER80389,100,32,0,0,12051,12082,1,32,3.5e-10,62.2,Gilliamella apicola G5_S5
contig_2847,GIAP001_0051_d01_CNTG00012_512_1396_SPACER1336,100,32,0,0,5060,5091,32,1,3.5e-10,62.2,Gilliamella apicola A8_S4
contig_2847,GIAP001_0081_d01_CNTG00010_94472_95415_SPACER94623,100,32,0,0,848,879,1,32,3.5e-10,62.2,Gilliamella apicola Ga_178
contig_2847,GIAP001_0059_c01_2636052_2637484_SPACER2636203,100,32,0,0,8401,8432,1,32,3.5e-10,62.2,Gilliamella apicola wkB1b
contig_2847,GIAP001_0059_c01_1951318_1952017_SPACER1951347,100,32,0,0,5060,5091,1,32,3.5e-10,62.2,Gilliamella apicola wkB1b
contig_2847,GIAP001_0081_d01_CNTG00010_102062_103252_SPACER102642,100,29,0,0,261,289,1,29,1.91e-08,56.4,Gilliamella apicola Ga_178
contig_2862,BIAS001_0006_d01_CNTG00007_66342_66614_SPACER66370,100,33,0,0,12584,12616,33,1,9.33e-11,64.1,Bifidobacterium asteroides Bin7
contig_2862,BIAS001_0006_d01_CNTG00007_66342_66614_SPACER66370,100,33,0,0,7305,7337,1,33,9.33e-11,64.1,Bifidobacterium asteroides Bin7
contig_2862,BIAS001_0007_c01_1805098_1814032_SPACER1805859,100,33,0,0,3792,3824,33,1,9.33e-11,64.1,Bifidobacterium asteroides PRL2011
contig_2862,BIAS001_0007_c01_1805098_1814032_SPACER1805859,100,33,0,0,3009,3041,1,33,9.33e-11,64.1,Bifidobacterium asteroides PRL2011
contig_2862,BIAS001_0004_c01_1805098_1814032_SPACER1805859,100,33,0,0,3792,3824,33,1,9.33e-11,64.1,Bifidobacterium asteroides PRL2011
contig_2862,BIAS001_0004_c01_1805098_1814032_SPACER1805859,100,33,0,0,3009,3041,1,33,9.33e-11,64.1,Bifidobacterium asteroides PRL2011
contig_2862,BIAS001_0003_c01_1585856_1594790_SPACER1586617,100,33,0,0,3792,3824,33,1,9.33e-11,64.1,Bifidobacterium asteroides strain DSM20089
contig_2862,BIAS001_0003_c01_1585856_1594790_SPACER1586617,100,33,0,0,3009,3041,1,33,9.33e-11,64.1,Bifidobacterium asteroides strain DSM20089
contig_2872,BIAS001_0010_d01_CNTG00009_207968_214890_SPACER210192,100,33,0,0,1820,1852,1,33,1.01e-10,64.1,Bifidobacterium asteroides Bi_198
contig_2876,GIAP001_0060_d01_CNTG00014_37970_38425_SPACER38304,100,32,0,0,2190,2221,32,1,1.18e-10,62.2,Gilliamella apicola G3_S3
contig_2876,GIAP001_0066_d01_CNTG00012_66143_66598_SPACER66477,100,32,0,0,2190,2221,32,1,1.18e-10,62.2,Gilliamella apicola G1_S23
contig_2887,GIAP001_0084_d01_CNTG00020_29266_29844_SPACER29356,100,33,0,0,3651,3683,1,33,8.71e-11,64.1,Gilliamella apicola A9_S9
contig_2887,GIAP001_0051_d01_CNTG00019_40432_41010_SPACER40522,100,33,0,0,3651,3683,1,33,8.71e-11,64.1,Gilliamella apicola A8_S4
contig_2887,GIAP001_0009_d01_CNTG00019_25945_26523_SPACER26401,100,33,0,0,3651,3683,33,1,8.71e-11,64.1,Gilliamella apicola AW13_S29
contig_2887,GIAP001_0041_d01_CNTG00003_18000_18578_SPACER18090,100,33,0,0,3651,3683,1,33,8.71e-11,64.1,Gilliamella apicola A-7-12_S13
contig_2887,GIAP001_0017_d01_CNTG00002_193132_193710_SPACER193588,100,33,0,0,3651,3683,33,1,8.71e-11,64.1,Gilliamella apicola A-1-24_S9
contig_2887,GIAP001_0091_d01_CNTG00002_168275_168853_SPACER168731,100,33,0,0,3651,3683,33,1,8.71e-11,64.1,Gilliamella apicola A-9-12_S11
contig_2887,GIAP001_0052_d01_CNTG00002_20995_21573_SPACER21085,100,33,0,0,3651,3683,1,33,8.71e-11,64.1,Gilliamella apicola A-2-24_S10
contig_2887,GIAP001_0084_d01_CNTG00091_165_1108_SPACER255,100,32,0,0,4406,4437,32,1,3.3e-10,62.2,Gilliamella apicola A9_S9
contig_2887,GIAP001_0009_d01_CNTG00038_29031_30035_SPACER29975,100,32,0,0,4971,5002,1,32,3.3e-10,62.2,Gilliamella apicola AW13_S29
contig_2887,GIAP001_0084_d01_CNTG00035_8699_9276_SPACER8972,100,32,0,0,1577,1608,32,1,3.3e-10,62.2,Gilliamella apicola A9_S9
contig_2887,GIAP001_0052_d01_CNTG00034_29031_30035_SPACER29975,100,32,0,0,4971,5002,1,32,3.3e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2887,GIAP001_0057_d01_CNTG00020_7711_8288_SPACER8228,100,32,0,0,10916,10947,32,1,3.3e-10,62.2,Gilliamella apicola 28_S38
contig_2887,GIAP001_0091_d01_CNTG00016_9370_10496_SPACER10436,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2887,GIAP001_0017_d01_CNTG00014_53621_54625_SPACER53650,100,32,0,0,4971,5002,32,1,3.3e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2887,GIAP001_0017_d01_CNTG00013_9370_10496_SPACER10436,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola A-1-24_S9
contig_2887,GIAP001_0084_d01_CNTG00012_32003_33130_SPACER32947,100,32,0,0,12085,12116,32,1,3.3e-10,62.2,Gilliamella apicola A9_S9
contig_2887,GIAP001_0084_d01_CNTG00012_32003_33130_SPACER32947,100,32,0,0,12049,12080,32,1,3.3e-10,62.2,Gilliamella apicola A9_S9
contig_2887,GIAP001_0084_d01_CNTG00012_32003_33130_SPACER32886,100,32,0,0,4971,5002,1,32,3.3e-10,62.2,Gilliamella apicola A9_S9
contig_2887,GIAP001_0041_d01_CNTG00012_9362_10488_SPACER10428,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2887,GIAP001_0051_d01_CNTG00012_5539_6116_SPACER5812,100,32,0,0,1577,1608,32,1,3.3e-10,62.2,Gilliamella apicola A8_S4
contig_2887,GIAP001_0051_d01_CNTG00008_9429_10372_SPACER10251,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola A8_S4
contig_2887,GIAP001_0051_d01_CNTG00006_70815_71942_SPACER71028,100,32,0,0,4971,5002,32,1,3.3e-10,62.2,Gilliamella apicola A8_S4
contig_2887,GIAP001_0051_d01_CNTG00006_70815_71942_SPACER70967,100,32,0,0,12049,12080,1,32,3.3e-10,62.2,Gilliamella apicola A8_S4
contig_2887,GIAP001_0051_d01_CNTG00006_70815_71942_SPACER70967,100,32,0,0,12085,12116,1,32,3.3e-10,62.2,Gilliamella apicola A8_S4
contig_2887,GIAP001_0052_d01_CNTG00006_9370_10496_SPACER10436,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola A-2-24_S10
contig_2887,GIAP001_0009_d01_CNTG00006_2952_4078_SPACER4018,100,32,0,0,4406,4437,1,32,3.3e-10,62.2,Gilliamella apicola AW13_S29
contig_2887,GIAP001_0091_d01_CNTG00005_125465_126469_SPACER125494,100,32,0,0,4971,5002,32,1,3.3e-10,62.2,Gilliamella apicola A-9-12_S11
contig_2887,GIAP001_0041_d01_CNTG00004_29031_30035_SPACER29975,100,32,0,0,4971,5002,1,32,3.3e-10,62.2,Gilliamella apicola A-7-12_S13
contig_2904,BAAP001_0002_d01_CNTG00007_337669_338038_SPACER337705,100,30,0,0,8042,8071,30,1,3.33e-09,58.4,Bartonella apis PEB0149
contig_2904,BAAP001_0001_d01_CNTG00002_147579_148210_SPACER148011,100,30,0,0,8042,8071,1,30,3.33e-09,58.4,Bartonella apis PEB0150
contig_2904,BAAP001_0001_d01_CNTG00002_147579_148210_SPACER147813,100,30,0,0,8042,8071,1,30,3.33e-09,58.4,Bartonella apis PEB0150
contig_2968,GIAP001_0010_d01_CNTG00003_123460_124627_SPACER123788,100,32,0,0,1919,1950,32,1,8.97e-11,62.2,Gilliamella apicola G4_S4
contig_2968,GIAP001_0021_d01_CNTG00006_30591_34710_SPACER31780,100,29,0,0,1229,1257,29,1,4.89e-09,56.4,Gilliamella apicola Ga_182
contig_2987,LAKU001_0002_c01_326400_328349_SPACER327426,100,30,0,0,3355,3384,30,1,2.84e-09,58.4,Lactobacillus kullabergensis Lb_186
contig_2987,LASP001_0001_d01_CNTG00005_66_1817_SPACER102,100,29,0,0,3447,3475,2,30,1.08e-08,56.4,Lactobacillus sp. Hma2
contig_3004,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER729850,100,32,0,0,823,854,1,32,1.61e-10,62.2,Gilliamella apicola Ga_178
contig_3016,GIAP001_0075_d01_CNTG00061_174_751_SPACER447,100,32,0,0,851,882,1,32,2.82e-10,62.2,Gilliamella apicola Choc4-2
contig_3016,GIAP001_0075_d01_CNTG00061_174_751_SPACER447,100,32,0,0,5127,5158,32,1,2.82e-10,62.2,Gilliamella apicola Choc4-2
contig_3016,GIAP001_0048_d01_CNTG00006_686_1080_SPACER959,100,32,0,0,8727,8758,32,1,2.82e-10,62.2,Gilliamella apicola Choc6-1
contig_3016,GIAP001_0048_d01_CNTG00006_686_1080_SPACER959,100,32,0,0,7577,7608,1,32,2.82e-10,62.2,Gilliamella apicola Choc6-1
contig_3016,GIAP001_0028_d01_CNTG00004_42117_42925_SPACER42445,100,32,0,0,7847,7878,32,1,2.82e-10,62.2,Gilliamella apicola Choc5-1
contig_3016,GIAP001_0045_d01_CNTG00061_91_669_SPACER243,100,31,0,0,5128,5158,1,31,1.07e-09,60.3,Gilliamella apicola Choc3-5
contig_3016,GIAP001_0045_d01_CNTG00061_91_669_SPACER243,100,31,0,0,851,881,31,1,1.07e-09,60.3,Gilliamella apicola Choc3-5
contig_3016,GIAP001_0072_d01_CNTG00002_27725_28293_SPACER28173,100,31,0,0,3622,3652,2,32,1.07e-09,60.3,Gilliamella apicola AM1_S14
contig_3127,GIAP001_0076_d01_CNTG00024_1269_1597_SPACER1358,100,29,0,0,1900,1928,1,29,1.28e-08,56.4,Gilliamella apicola A-4-12_S26
contig_3127,GIAP001_0076_d01_CNTG00024_1269_1597_SPACER1358,100,29,0,0,8447,8475,29,1,1.28e-08,56.4,Gilliamella apicola A-4-12_S26
contig_757,LAME003_0001_d01_CNTG00003_169058_170479_SPACER169688,100,30,0,0,9823,9852,30,1,4e-09,58.4,Lactobacillus melliventris ESL0259
contig_770,GIAP001_0016_d01_CNTG00005_87588_89449_SPACER88106,100,32,0,0,2007,2038,32,1,1.67e-10,62.2,Gilliamella apicola Ga_177
contig_770,GIAP001_0039_d01_CNTG00005_33151_33538_SPACER33359,100,32,0,0,1524,1555,32,1,1.67e-10,62.2,Gilliamella apicola A7_S18
contig_770,GIAP001_0066_d01_CNTG00002_276610_277297_SPACER277118,100,32,0,0,1623,1654,1,32,1.67e-10,62.2,Gilliamella apicola G1_S23
contig_772,GIAP001_0049_d01_CNTG00024_2177_2444_SPACER2325,100,32,0,0,205,236,32,1,4.68e-10,62.2,Gilliamella apicola TSA1_S3
contig_772,GIAP001_0039_d01_CNTG00020_37243_37510_SPACER37451,100,32,0,0,5307,5338,32,1,4.68e-10,62.2,Gilliamella apicola A7_S18
contig_772,GIAP001_0024_d01_CNTG00020_2177_2444_SPACER2325,100,32,0,0,205,236,32,1,4.68e-10,62.2,Gilliamella apicola TSA4_S13
contig_772,GIAP001_0038_d01_CNTG00012_2177_2444_SPACER2325,100,32,0,0,205,236,32,1,4.68e-10,62.2,Gilliamella apicola TSA3_S8
contig_772,GIAP001_0006_d01_CNTG00007_63_750_SPACER631,100,32,0,0,14749,14780,32,1,4.68e-10,62.2,Gilliamella apicola Ga_172
contig_772,GIAP001_0049_d01_CNTG00021_16844_17051_SPACER16992,100,32,0,0,14525,14556,1,32,4.68e-10,62.2,Gilliamella apicola TSA1_S3
contig_772,GIAP001_0014_d01_CNTG00020_18783_19050_SPACER18871,100,32,0,0,205,236,1,32,4.68e-10,62.2,Gilliamella apicola AW-TSA2_S12
contig_772,GIAP001_0024_d01_CNTG00017_53906_54113_SPACER54054,100,32,0,0,14525,14556,1,32,4.68e-10,62.2,Gilliamella apicola TSA4_S13
contig_772,GIAP001_0038_d01_CNTG00014_53906_54113_SPACER54054,100,32,0,0,14525,14556,1,32,4.68e-10,62.2,Gilliamella apicola TSA3_S8
contig_772,GIAP001_0060_d01_CNTG00014_37970_38425_SPACER38304,100,32,0,0,10961,10992,1,32,4.68e-10,62.2,Gilliamella apicola G3_S3
contig_772,GIAP001_0085_d01_CNTG00013_65252_65519_SPACER65400,100,32,0,0,14525,14556,1,32,4.68e-10,62.2,Gilliamella apicola P62G
contig_772,GIAP001_0066_d01_CNTG00012_66143_66598_SPACER66477,100,32,0,0,10961,10992,1,32,4.68e-10,62.2,Gilliamella apicola G1_S23
contig_772,GIAP001_0030_d01_CNTG00006_258611_258878_SPACER258759,100,32,0,0,15081,15112,1,32,4.68e-10,62.2,Gilliamella apicola Ga_169
contig_772,GIAP001_0035_d01_CNTG00005_76098_78325_SPACER78143,100,32,0,0,16650,16681,1,32,4.68e-10,62.2,Gilliamella apicola P83G
contig_772,GIAP001_0016_d01_CNTG00005_68941_69640_SPACER68970,100,32,0,0,11868,11899,1,32,4.68e-10,62.2,Gilliamella apicola Ga_177
contig_772,GIAP001_0014_d01_CNTG00004_208056_208263_SPACER208204,100,32,0,0,14525,14556,1,32,4.68e-10,62.2,Gilliamella apicola AW-TSA2_S12
contig_829,GIAP001_0029_d01_CNTG00025_11800_12255_SPACER11829,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO4_S12
contig_829,GIAP001_0029_d01_CNTG00025_11800_12255_SPACER11829,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO4_S12
contig_829,GIAP001_0055_d01_CNTG00019_31691_32146_SPACER31720,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO14_S27
contig_829,GIAP001_0055_d01_CNTG00019_31691_32146_SPACER31720,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO14_S27
contig_829,GIAP001_0014_d01_CNTG00012_67619_68259_SPACER68137,100,32,0,0,883,914,1,32,2.12e-10,62.2,Gilliamella apicola AW-TSA2_S12
contig_829,GIAP001_0014_d01_CNTG00012_67619_68259_SPACER68137,100,32,0,0,6861,6892,32,1,2.12e-10,62.2,Gilliamella apicola AW-TSA2_S12
contig_829,GIAP001_0027_d01_CNTG00012_31935_32390_SPACER31964,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO12_S17
contig_829,GIAP001_0027_d01_CNTG00012_31935_32390_SPACER31964,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO12_S17
contig_829,GIAP001_0002_d01_CNTG00012_31714_32169_SPACER31743,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO15_S32
contig_829,GIAP001_0002_d01_CNTG00012_31714_32169_SPACER31743,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO15_S32
contig_829,GIAP001_0069_d01_CNTG00012_31679_32134_SPACER31708,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO13_S22
contig_829,GIAP001_0069_d01_CNTG00012_31679_32134_SPACER31708,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO13_S22
contig_829,GIAP001_0049_d01_CNTG00008_67619_68259_SPACER68137,100,32,0,0,883,914,1,32,2.12e-10,62.2,Gilliamella apicola TSA1_S3
contig_829,GIAP001_0049_d01_CNTG00008_67619_68259_SPACER68137,100,32,0,0,6861,6892,32,1,2.12e-10,62.2,Gilliamella apicola TSA1_S3
contig_829,GIAP001_0038_d01_CNTG00007_67619_68259_SPACER68137,100,32,0,0,883,914,1,32,2.12e-10,62.2,Gilliamella apicola TSA3_S8
contig_829,GIAP001_0038_d01_CNTG00007_67619_68259_SPACER68137,100,32,0,0,6861,6892,32,1,2.12e-10,62.2,Gilliamella apicola TSA3_S8
contig_829,GIAP001_0024_d01_CNTG00007_67619_68259_SPACER68137,100,32,0,0,883,914,1,32,2.12e-10,62.2,Gilliamella apicola TSA4_S13
contig_829,GIAP001_0024_d01_CNTG00007_67619_68259_SPACER68137,100,32,0,0,6861,6892,32,1,2.12e-10,62.2,Gilliamella apicola TSA4_S13
contig_829,GIAP001_0085_d01_CNTG00003_100026_100177_SPACER100055,100,32,0,0,6269,6300,1,32,2.12e-10,62.2,Gilliamella apicola P62G
contig_829,GIAP001_0085_d01_CNTG00003_100026_100177_SPACER100055,100,32,0,0,1475,1506,32,1,2.12e-10,62.2,Gilliamella apicola P62G
contig_829,GIAP001_0043_d01_CNTG00001_298470_298925_SPACER298499,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO1_S2
contig_829,GIAP001_0043_d01_CNTG00001_298470_298925_SPACER298499,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO1_S2
contig_829,GIAP001_0088_d01_CNTG00001_293468_293923_SPACER293497,100,32,0,0,667,698,1,32,2.12e-10,62.2,Gilliamella apicola NO3_S7
contig_829,GIAP001_0088_d01_CNTG00001_293468_293923_SPACER293497,100,32,0,0,7077,7108,32,1,2.12e-10,62.2,Gilliamella apicola NO3_S7
contig_829,GIAP001_0068_d01_CNTG00001_47897_48352_SPACER48292,100,32,0,0,7077,7108,1,32,2.12e-10,62.2,Gilliamella apicola NO16_S37
contig_829,GIAP001_0068_d01_CNTG00001_47897_48352_SPACER48292,100,32,0,0,667,698,32,1,2.12e-10,62.2,Gilliamella apicola NO16_S37
contig_839,BAAP001_0004_c01_1947832_1948131_SPACER1947868,100,30,0,0,10077,10106,30,1,2.24e-08,58.4,Bartonella apis BBC244
contig_839,BAAP001_0003_c01_1911293_1911926_SPACER1911860,100,30,0,0,4949,4978,30,1,2.24e-08,58.4,Bartonella apis BBC178
contig_839,BAAP001_0006_d01_CNTG00003_161652_163009_SPACER162216,100,30,0,0,11468,11497,1,30,2.24e-08,58.4,Bartonella apis PEB0122
contig_839,BAAP001_0001_d01_CNTG00002_147579_148210_SPACER147681,100,30,0,0,47507,47536,1,30,2.24e-08,58.4,Bartonella apis PEB0150
contig_839,BAAP001_0005_c01_2027625_2028122_SPACER2028057,100,30,0,0,8606,8635,1,30,2.24e-08,58.4,Bartonella apis BBC122
contig_875,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259045,100,30,0,0,7331,7360,30,1,2.9e-09,58.4,Lactobacillus melliventris ESL0393
contig_875,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259045,100,30,0,0,2185,2214,30,1,2.9e-09,58.4,Lactobacillus melliventris ESL0393
contig_875,LAHE002_0001_d01_CNTG00002_248009_248572_SPACER248441,100,28,0,0,4548,4575,3,30,4.17e-08,54.5,Lactobacillus helsingborgensis ESL0262
contig_875,LAHE001_0001_d01_CNTG00001_358144_358707_SPACER358576,100,28,0,0,4548,4575,3,30,4.17e-08,54.5,Lactobacillus helsinborgensis Lb_183
contig_876,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259045,100,30,0,0,1684,1713,1,30,2.47e-09,58.4,Lactobacillus melliventris ESL0393
contig_876,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259903,100,28,0,0,299,326,1,28,3.55e-08,54.5,Lactobacillus melliventris ESL0393
contig_877,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259903,100,28,0,0,1040,1067,28,1,5.91e-08,54.5,Lactobacillus melliventris ESL0393
contig_881,LAME003_0004_d01_CNTG00003_259009_260100_SPACER259639,100,30,0,0,6703,6732,1,30,9.87e-09,58.4,Lactobacillus melliventris ESL0393
contig_882,LAHE002_0001_d01_CNTG00002_248009_248572_SPACER248441,100,28,0,0,4230,4257,3,30,3.38e-08,54.5,Lactobacillus helsingborgensis ESL0262
contig_882,LAHE001_0001_d01_CNTG00001_358144_358707_SPACER358576,100,28,0,0,4230,4257,3,30,3.38e-08,54.5,Lactobacillus helsinborgensis Lb_183
contig_884,GIAP001_0001_d01_CNTG00045_224_368_SPACER247,100,33,0,0,23243,23275,38,6,3.73e-10,64.1,Gilliamella apicola NO8_S26
contig_884,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728079,100,33,0,0,24234,24266,33,1,3.73e-10,64.1,Gilliamella apicola Ga_178
contig_884,GIAP001_0081_d01_CNTG00010_102062_103252_SPACER102213,100,33,0,0,12287,12319,33,1,3.73e-10,64.1,Gilliamella apicola Ga_178
contig_884,GIAP001_0065_d01_CNTG00006_2167_2311_SPACER2190,100,33,0,0,23243,23275,38,6,3.73e-10,64.1,Gilliamella apicola N-9-4_S6
contig_884,GIAP001_0012_d01_CNTG00005_2167_2311_SPACER2190,100,33,0,0,23243,23275,38,6,3.73e-10,64.1,Gilliamella apicola N-12-12_S7
contig_884,GIAP001_0067_d01_CNTG00004_2167_2311_SPACER2190,100,33,0,0,23243,23275,38,6,3.73e-10,64.1,Gilliamella apicola NO6_S21
contig_884,GIAP001_0047_d01_CNTG00004_2167_2311_SPACER2190,100,33,0,0,23243,23275,38,6,3.73e-10,64.1,Gilliamella apicola NO5_S16
contig_884,GIAP001_0009_d01_CNTG00038_29031_30035_SPACER29365,100,32,0,0,24574,24605,32,1,1.42e-09,62.2,Gilliamella apicola AW13_S29
contig_884,GIAP001_0084_d01_CNTG00035_3672_4556_SPACER4312,100,32,0,0,12945,12976,32,1,1.42e-09,62.2,Gilliamella apicola A9_S9
contig_884,GIAP001_0052_d01_CNTG00034_29031_30035_SPACER29365,100,32,0,0,24574,24605,32,1,1.42e-09,62.2,Gilliamella apicola A-2-24_S10
contig_884,GIAP001_0009_d01_CNTG00031_13561_14322_SPACER14018,100,32,0,0,17835,17866,32,1,1.42e-09,62.2,Gilliamella apicola AW13_S29
contig_884,GIAP001_0009_d01_CNTG00031_13561_14322_SPACER14018,100,32,0,0,33110,33141,1,32,1.42e-09,62.2,Gilliamella apicola AW13_S29
contig_884,GIAP001_0091_d01_CNTG00016_3347_4047_SPACER3926,100,32,0,0,7670,7701,32,1,1.42e-09,62.2,Gilliamella apicola A-9-12_S11
contig_884,GIAP001_0017_d01_CNTG00013_3347_4047_SPACER3926,100,32,0,0,7670,7701,32,1,1.42e-09,62.2,Gilliamella apicola A-1-24_S9
contig_884,GIAP001_0022_d01_CNTG00012_79994_80449_SPACER80389,100,32,0,0,9257,9288,32,1,1.42e-09,62.2,Gilliamella apicola G5_S5
contig_884,GIAP001_0084_d01_CNTG00012_32003_33130_SPACER33070,100,32,0,0,32793,32824,32,1,1.42e-09,62.2,Gilliamella apicola A9_S9
contig_884,GIAP001_0084_d01_CNTG00012_32003_33130_SPACER32337,100,32,0,0,24574,24605,32,1,1.42e-09,62.2,Gilliamella apicola A9_S9
contig_884,GIAP001_0041_d01_CNTG00012_3339_4039_SPACER3918,100,32,0,0,7670,7701,32,1,1.42e-09,62.2,Gilliamella apicola A-7-12_S13
contig_884,GIAP001_0051_d01_CNTG00012_512_1396_SPACER1152,100,32,0,0,12945,12976,32,1,1.42e-09,62.2,Gilliamella apicola A8_S4
contig_884,GIAP001_0041_d01_CNTG00011_78377_79138_SPACER78834,100,32,0,0,17835,17866,32,1,1.42e-09,62.2,Gilliamella apicola A-7-12_S13
contig_884,GIAP001_0041_d01_CNTG00011_78377_79138_SPACER78834,100,32,0,0,33110,33141,1,32,1.42e-09,62.2,Gilliamella apicola A-7-12_S13
contig_884,GIAP001_0081_d01_CNTG00010_727928_730277_SPACER728263,100,32,0,0,11750,11781,32,1,1.42e-09,62.2,Gilliamella apicola Ga_178
contig_884,GIAP001_0091_d01_CNTG00010_68966_69727_SPACER69423,100,32,0,0,17835,17866,32,1,1.42e-09,62.2,Gilliamella apicola A-9-12_S11
contig_884,GIAP001_0091_d01_CNTG00010_68966_69727_SPACER69423,100,32,0,0,33110,33141,1,32,1.42e-09,62.2,Gilliamella apicola A-9-12_S11
contig_884,GIAP001_0081_d01_CNTG00009_221488_222065_SPACER221822,100,32,0,0,24574,24605,32,1,1.42e-09,62.2,Gilliamella apicola Ga_178
contig_884,GIAP001_0052_d01_CNTG00009_68928_69689_SPACER69385,100,32,0,0,17835,17866,32,1,1.42e-09,62.2,Gilliamella apicola A-2-24_S10
contig_884,GIAP001_0052_d01_CNTG00009_68928_69689_SPACER69385,100,32,0,0,33110,33141,1,32,1.42e-09,62.2,Gilliamella apicola A-2-24_S10
